ID,Category,Sub_Cat,Gov_Pvt,Facility,Tehsil,Admin 2,Admin 1,Latitude,Longitude
142,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,NASEEM HEALTH CARE CENTRE,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.14481794660,73.21798617020
143,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,MEDICAL STORE BIROTE,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.04379065740,73.49269693930
144,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,FRIENDS MEDICAL STORE,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.04365019660,73.49272215760
145,GENERAL HOSPITALS,MEDICAL FACILITIES,PRIVATE,ROOHI HOSPITAL,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.14521457330,73.21881346680
146,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU DHAMTOUR,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.13852617860,73.28022196410
147,GENERAL HOSPITALS,MEDICAL FACILITIES,GOVERNMENT,CIVIL HOSPITAL KHANISPUR (AYUBAI),ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.02176556920,73.41661077390
148,GENERAL HOSPITALS,MEDICAL FACILITIES,GOVERNMENT,PMA HOSPITAL,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.18798933620,73.26042712340
149,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU ZIARAT MASOOM,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,33.97453960130,73.33671825640
150,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU SHEIKHUL BANDI,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.14963298450,73.23565954880
151,DISTRICT HEADQUARTER HOSPITAL,DHQ,GOVERNMENT,BENAZIR BHUTTO SHAHEED TEACHING HOSPITAL,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.14569331460,73.22158851740
152,CHILDREN HOSPITAL,MEDICAL FACILITIES,GOVERNMENT,WOMEN & CHILDREN'S HOSPITAL,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.14593134260,73.21478176640
153,GENERAL HOSPITALS,MEDICAL FACILITIES,GOVERNMENT,CMH ABBOTTABAD,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.15937206410,73.22211712640
154,GENERAL HOSPITALS,MEDICAL FACILITIES,GOVERNMENT,CITY GENERAL HOSPITAL ABBOTTABAD,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.20024293230,73.23770984770
155,GENERAL HOSPITALS,MEDICAL FACILITIES,GOVERNMENT,AYUB TEACHING HOSPITAL ABBOTTABAD,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.20389460090,73.23802721310
156,CHILDREN HOSPITAL,MEDICAL FACILITIES,GOVERNMENT,WOMEN & CHILDREN'S HOSPITAL,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.20550875020,73.23897752900
157,GENERAL HOSPITALS,MEDICAL FACILITIES,GOVERNMENT,INSTITUTE OF NUCLEAR MEDICAL ONCOLOGY & RADIOTHERAPY,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.20637371060,73.23876345980
158,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU PANDO THANA,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.21714751380,73.14911993930
159,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU HERLAIN,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.15039634210,73.30957307110
160,GENERAL HOSPITALS,MEDICAL FACILITIES,GOVERNMENT,GENRAL HOSPITAL ABBOTTABAD,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.14010999960,73.35150975830
161,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU PHAL KOT,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.14877665180,73.37470406110
162,GENERAL HOSPITALS,MEDICAL FACILITIES,GOVERNMENT,POF HOSPITAL,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.03640115020,73.11409839290
163,GENERAL HOSPITALS,MEDICAL FACILITIES,GOVERNMENT,CMH FAMILY WING,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.15845402170,73.21958713670
164,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,DISPENSARY,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.22295663430,73.24235931450
165,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CANTT BOARD DISPENSARY,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.14846180580,73.21585105710
166,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU DALOLA,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.35663744880,73.39356826520
167,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,DISPENSARY BEGAN,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.30148297090,73.38251735680
168,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,DISPENSARY PLAIR,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.27819942130,73.47666832540
169,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU KOKMANG,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.26873985530,73.45767350560
170,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU SALOOL BANDI,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.26067398540,73.43236717670
171,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU PATTAN KALAN,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.25822474460,73.44759004940
172,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY LAKHALA,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.17904779470,73.00875755320
173,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU KANGAR BALA,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.21280582900,73.02165791750
174,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,DISPENSARY JARRAL,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.14966722860,73.04756691780
175,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU TAKHTI AHMAD KHAN,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.24731187440,73.04785621390
176,GENERAL HOSPITALS,MEDICAL FACILITIES,GOVERNMENT,CIVIL HOSPITAL SHERWAN,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.20339384780,73.06834514430
177,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU NAGRI BALA,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.04714364580,73.34689773830
178,GENERAL HOSPITALS,MEDICAL FACILITIES,GOVERNMENT,CIVIL HOSPITAL NATHIA GALI,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.07152492320,73.38222987210
179,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,ESSI DISPENSARY HAVELIAN,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.05430779140,73.14903971340
180,GENERAL HOSPITALS,MEDICAL FACILITIES,GOVERNMENT,GOVT. HOSPITAL TARNAWAI,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.27122766160,73.29616903570
181,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU MERA RUMAL,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,33.96006925600,73.36687270310
182,SUB-HEALTH CENTER,SHC,GOVERNMENT,SHC SEER,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,33.96610404720,73.33993040990
183,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU TAJWAL,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,33.98603945380,73.35028416140
184,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY CHANGLA GALI,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,33.98013482890,73.40606574640
185,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU MALKOT,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,33.99107928070,73.43300821630
186,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU BEROT KALAN,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.05404865890,73.48893918590
187,GENERAL HOSPITALS,MEDICAL FACILITIES,GOVERNMENT,CIVIL HOSPITAL ABBOTTABAD,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.02802360360,73.41209708220
188,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY TOHEED ABAD,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.04140420950,73.38478007720
189,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY NAGRI BALA,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.04816320970,73.34171292940
190,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU SUMUNDER KATAH,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.04528166600,73.33046083200
191,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY DAKHAN TITRIALA,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.05354144590,73.32579668420
192,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY KASALA,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.04560489430,73.31763086560
193,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU BAGH BANDI,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.06696429610,73.36430509330
194,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU MOOLIA,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.13618658080,73.48412645860
195,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY LEARAN,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.11990918710,73.47980021550
196,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY KHAN KALAN,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.11428729520,73.45847481610
197,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU MUJAITH,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.19857442480,73.45317986550
198,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU BEERAN GALI,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.18305507840,73.39286146490
199,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU HARNO,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.16928876230,73.37377184980
200,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY SIALKOT,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.22194064330,73.40347884160
201,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY BANDI SARARA,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.22845126350,73.39633232990
202,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY KANTHIALY,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.26478829830,73.40746158460
203,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,DISPENSARY RIALA,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.27470188910,73.31494164360
204,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU MOHRA,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.25708872890,73.28768106210
205,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU BANDA PIR KHAN,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.24687766960,73.27383029580
206,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY BANDI DHUNDAN,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.26651456600,73.25724873020
207,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU MANGAL AZIR,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.25071162740,73.24600810340
208,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY KUTHWAL,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.19152064640,73.31587134150
209,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU KAKUL,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.20345563760,73.28194088860
210,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU MIPUR,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.20671777310,73.25253883030
211,MCH CENTRE,MCH,GOVERNMENT,GOVT. MCH CTR NAWANSHER,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.16119107390,73.28116104730
212,GENERAL HOSPITALS,MEDICAL FACILITIES,GOVERNMENT,CIVIL HOSPITAL BOI,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.13715160860,73.20598862430
213,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU JABRAIN,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.14003514410,73.19005020800
214,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU MOCHI KOT,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.22437660790,73.18448164230
215,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY RICHBHAN,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.20516588600,73.14449104170
216,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY PAWA,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.20243101280,73.17252957020
217,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY BANDI PHULAN,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.18808375500,73.16079819730
218,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY BUNJ,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.17421539280,73.14590908180
219,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU PIND KARGU KHAN (GADAGALI),ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.17355157270,73.07682751840
220,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU KOTHIALA,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.15850368630,73.11658060430
221,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU GHORI,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.14059051110,73.12042055140
222,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU KOKAL BARSEEN,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.09943733770,73.11538734820
223,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY HAVELIAN,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.05562869360,73.17253748030
224,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU KALU MAIRE,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.04569079360,73.10102777660
225,GENERAL HOSPITALS,MEDICAL FACILITIES,GOVERNMENT,POLICE HOSPITAL,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.14087205370,73.20884033420
226,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU CHATTAR KALAS,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.20101100410,73.49765763160
227,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU NAWAN SHEHR,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.15869176650,73.26395340710
228,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU BANGNOTER,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.12960320400,73.33960025890
229,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU SARHAN,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.29868151840,73.39301670200
230,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU PALAK,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,33.95543768730,73.35361905670
231,LEPROSY CENTRE,MEDICAL FACILITIES,GOVERNMENT,LEPROSY CLINIC ABBOTTABAD,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.05445045310,73.14916970300
232,GENERAL HOSPITALS,MEDICAL FACILITIES,GOVERNMENT,CIVIL HOSPITAL KHAIRA GALI,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,33.98221393800,73.39970392680
233,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU NUMMAL,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.19368936640,73.48178615010
234,GENERAL HOSPITALS,MEDICAL FACILITIES,GOVERNMENT,DISTRICT JAIL HOSPITAL ABBOTTABAD,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.14796609370,73.20159239560
235,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY KUTHWAL,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.21079428050,73.33086194580
236,RURAL HEALTH CENTER,RHC,GOVERNMENT,RHC KALPANI,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.21082347410,73.33080567430
237,RURAL HEALTH CENTER,RHC,GOVERNMENT,RHC HAVELIAN,ABBOTTABAD,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.05298458160,73.15326335610
238,GENERAL PHYSICIAN,CLINIC,PRIVATE,ANEEQA KHAN CLINIC,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.01415934580,73.15908609420
239,GENERAL PHYSICIAN,CLINIC,PRIVATE,NAGINA CLINIC,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.06309379290,73.14804510380
240,GENERAL PHYSICIAN,CLINIC,PRIVATE,SARWAR CLINIC,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.05449480330,73.15734542420
241,GENERAL PHYSICIAN,CLINIC,PRIVATE,NAJMA SAEED CLINIC,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.05414044520,73.15705893270
242,GENERAL PHYSICIAN,CLINIC,PRIVATE,MOMINIA CLINIC,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.07289005770,73.14656364950
243,CHILDREN HOSPITAL,MEDICAL FACILITIES,PRIVATE,ABIDA BABY CLINIC,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.07347009430,73.14603266110
244,GENERAL PHYSICIAN,CLINIC,PRIVATE,AL-SHIFA CLINIC,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.08691549970,73.16136411430
245,GENERAL PHYSICIAN,CLINIC,PRIVATE,OSAMA CLINIC,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.04231736740,73.12291928040
246,HOMEOPATHIC,CLINIC,PRIVATE,HAVELIAN HOMEOPATHIC MEDICAL COLLEGE & HOSPITAL,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.04813363980,73.13693207040
247,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU BODLA,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,33.96771578130,73.17890671240
248,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU RAJOYIA,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.08056112930,73.22849141090
249,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU SUMAKARAGGA,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,33.84668442850,73.27095558330
250,RURAL HEALTH CENTER,RHC,GOVERNMENT,RHC LORA,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,33.89100760970,73.27819415540
251,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU PHULLA,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,33.86761103970,73.21970569020
252,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY GHORA DHAKA,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,33.90044235340,73.26075810040
253,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU NAGRI TOTIAL,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,33.94149515530,73.31161197110
254,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU CHAMALI,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,33.93885610080,73.27798571840
255,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,DISPENSARY SARHAN,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,33.89463256730,73.19762651560
256,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU LANGRIAL,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,33.92401353220,73.12487343150
257,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY KAYALA PAYEEN,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,33.95589917100,73.17722568210
258,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU NARA,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,33.98797291450,73.22881992520
259,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU BAKOT,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,33.99452863710,73.27245326960
260,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU BHARWAL,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.09094116760,73.17454283670
261,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU TAKIA SHEKHAN,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.04947508160,73.24249522150
262,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY CHEHR,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.02673219260,73.27368079240
263,RURAL HEALTH CENTER,RHC,GOVERNMENT,RHC MORIBADAN,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.01150486010,73.24241970590
264,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY CHANDO MEERA,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.00512331620,73.21317764670
265,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU SALWALA,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,33.99603441540,73.15331455620
266,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY MANJOOHAN,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,33.97495468760,73.15088848300
267,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL DISPENSARY MOHRI,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,34.01703027070,73.23986210240
268,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU SATORA,HAVELIAN,ABBOTTABAD,KHYBER PAKHTUNKHWA,33.95781809230,73.24669567730
269,GENERAL PHYSICIAN,CLINIC,PRIVATE,YASMEEN FAREED CLINIC,BANNU,BANNU,KHYBER PAKHTUNKHWA,32.99570431970,70.59260489230
270,GENERAL HOSPITALS,MEDICAL FACILITIES,PRIVATE,PANEL HOSPITAL,BANNU,BANNU,KHYBER PAKHTUNKHWA,32.99079063040,70.60464465220
271,GENERAL PHYSICIAN,CLINIC,PRIVATE,JAN CLINIC,BANNU,BANNU,KHYBER PAKHTUNKHWA,32.98761339650,70.60157115850
272,GENERAL PHYSICIAN,CLINIC,PRIVATE,DR GHANI CLINIC,BANNU,BANNU,KHYBER PAKHTUNKHWA,32.98586272730,70.60094754450
273,GENERAL PHYSICIAN,CLINIC,PRIVATE,SUMAIRIA CLINIC,BANNU,BANNU,KHYBER PAKHTUNKHWA,32.98397795800,70.60363866510
274,GENERAL PHYSICIAN,CLINIC,PRIVATE,DR RAFAT ARA QURSHI CLINIC,BANNU,BANNU,KHYBER PAKHTUNKHWA,32.98201495090,70.60069059200
275,GENERAL PHYSICIAN,CLINIC,PRIVATE,KHATTAK CLINIC,BANNU,BANNU,KHYBER PAKHTUNKHWA,32.98667776660,70.61283415780
276,GENERAL PHYSICIAN,CLINIC,PRIVATE,MUMTAZ CLINIC,BANNU,BANNU,KHYBER PAKHTUNKHWA,32.98247985800,70.61541431730
277,MATERNITY HOME,MEDICAL SERVICES,PRIVATE,IHTASHAM MATERNITY HOME,BANNU,BANNU,KHYBER PAKHTUNKHWA,32.98727853850,70.60215736940
278,GENERAL PHYSICIAN,CLINIC,PRIVATE,RAHEELA CLINIC,BANNU,BANNU,KHYBER PAKHTUNKHWA,32.98597457830,70.60141022460
279,CLINICAL LABORATORIES,MEDICAL SERVICES,PRIVATE,SIDDIQ CLINICAL LABS,BANNU,BANNU,KHYBER PAKHTUNKHWA,32.98572239490,70.60253743350
280,GENERAL HOSPITALS,MEDICAL FACILITIES,PRIVATE,DR. DOST MUHAMMAD HOSPITAL,BANNU,BANNU,KHYBER PAKHTUNKHWA,32.98302023780,70.59892955140
281,GENERAL PHYSICIAN,CLINIC,PRIVATE,DR. GHAFAR CLINIC,BANNU,BANNU,KHYBER PAKHTUNKHWA,32.90207861190,70.52951004540
282,GENERAL PHYSICIAN,CLINIC,PRIVATE,FAMILY HEALTH CLINIC,BANNU,BANNU,KHYBER PAKHTUNKHWA,32.97721004930,70.62127466960
283,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,INAM MEDICINE COMPANY,BANNU,BANNU,KHYBER PAKHTUNKHWA,32.98722815810,70.61041229580
284,GENERAL HOSPITALS,MEDICAL FACILITIES,GOVERNMENT,CMH HOSPITAL BANNU,BANNU,BANNU,KHYBER PAKHTUNKHWA,33.00140565950,70.59780526930
285,MCH CENTRE,MCH,GOVERNMENT,GOVT. MCH CENTER MAMASH KHEL,BANNU,BANNU,KHYBER PAKHTUNKHWA,32.94647672690,70.54221384830
286,GENERAL HOSPITALS,MEDICAL FACILITIES,GOVERNMENT,ZANANA HOSPITAL BANNU,BANNU,BANNU,KHYBER PAKHTUNKHWA,32.98799711780,70.60073020240
