UID,Category,Sub_Cat,Gov_Pvt,Facility,Admin 3,Admin 2,Admin 1,Latitude,Longitude,Facility Type
351-fac2,Basic Health Unit,Bhu,Government,Jambara,Alai,Batagram,Khyber Pakhtunkhwa,34.85135575,72.98424423,Bhu
352-fac2,Basic Health Unit,Bhu,Government,Roop Kanai,Alai,Batagram,Khyber Pakhtunkhwa,34.8397681,73.10408553,Bhu
353-fac2,Basic Health Unit,Bhu,Government,Beari,Alai,Batagram,Khyber Pakhtunkhwa,34.82017847,73.09165338,Bhu
354-fac2,Basic Health Unit,Bhu,Government,Rashang,Alai,Batagram,Khyber Pakhtunkhwa,34.81976391,73.11952367,Bhu
373-fac2,Basic Health Unit,Bhu,Government,Saidra Beland Kot,Batagram,Batagram,Khyber Pakhtunkhwa,34.59499,72.961318,Bhu
374-fac2,Basic Health Unit,Bhu,Government,Gari Nawab.Said,Batagram,Batagram,Khyber Pakhtunkhwa,34.611126,72.941664,Bhu
375-fac2,Children Hospital,Medical Facilities,Government,Dnmd Child Care Hospital,Batagram,Batagram,Khyber Pakhtunkhwa,34.630348,73.006446,x
376-fac2,Basic Health Unit,Bhu,Government,Khair Abad,Batagram,Batagram,Khyber Pakhtunkhwa,34.608454,72.989908,Bhu
377-fac2,Basic Health Unit,Bhu,Government,Phagora,Batagram,Batagram,Khyber Pakhtunkhwa,34.643986,73.056298,Bhu
378-fac2,District Headquarter Hospital,Dhq,Government,Dhq Hospital Battagram,Batagram,Batagram,Khyber Pakhtunkhwa,34.675176,73.032566,x
379-fac2,General Hospitals,Medical Facilities,Government,Hospital Batagram,Batagram,Batagram,Khyber Pakhtunkhwa,34.78002074,72.928409,x
380-fac2,Basic Health Unit,Bhu,Government,Batlay,Batagram,Batagram,Khyber Pakhtunkhwa,34.73065426,72.9583668,Bhu
381-fac2,Basic Health Unit,Bhu,Government,Paimal Sharif,Batagram,Batagram,Khyber Pakhtunkhwa,34.73965109,72.99226149,Bhu
382-fac2,Basic Health Unit,Bhu,Government,Joz,Batagram,Batagram,Khyber Pakhtunkhwa,34.71485025,73.07705436,Bhu
383-fac2,Basic Health Unit,Bhu,Government,Shamali,Batagram,Batagram,Khyber Pakhtunkhwa,34.7037412,73.11611565,Bhu
384-fac2,General Hospitals,Medical Facilities,Government,Hospital Batagram,Batagram,Batagram,Khyber Pakhtunkhwa,34.67919565,73.00440133,x
385-fac2,Basic Health Unit,Bhu,Government,Argha Shori,Batagram,Batagram,Khyber Pakhtunkhwa,34.68622528,73.03835039,Bhu
386-fac2,Basic Health Unit,Bhu,Government,Kathora,Batagram,Batagram,Khyber Pakhtunkhwa,34.6603472,73.12455458,Bhu
387-fac2,Dispensary,Medical Facilities,Government,Civil Dispensary Neeli Shung,Batagram,Batagram,Khyber Pakhtunkhwa,34.62258836,73.07873408,x
388-fac2,Basic Health Unit,Bhu,Government,Char Bagh,Batagram,Batagram,Khyber Pakhtunkhwa,34.62892442,72.98925868,Bhu
389-fac2,Dispensary,Medical Facilities,Government,Civil Dispensary Kuza Banda,Batagram,Batagram,Khyber Pakhtunkhwa,34.63499551,73.0041387,x
390-fac2,Basic Health Unit,Bhu,Government,Kharari,Batagram,Batagram,Khyber Pakhtunkhwa,34.62002898,73.02773121,Bhu
391-fac2,Dispensary,Medical Facilities,Government,Civil Dispensary Bandigo,Batagram,Batagram,Khyber Pakhtunkhwa,34.59331922,73.05460723,x
392-fac2,Basic Health Unit,Bhu,Government,Battian,Batagram,Batagram,Khyber Pakhtunkhwa,34.58348871,73.08244042,Bhu
393-fac2,Rural Health Center,Rhc,Government,Kuza Banda,Batagram,Batagram,Khyber Pakhtunkhwa,34.56541858,73.05581798,Rhc
425-fac2,District Headquarter Hospital,Dhq,Government,Dhq Hospital Daggar(Buner),Daggar,Buner,Khyber Pakhtunkhwa,34.496543,72.462428,x
426-fac2,General Hospitals,Medical Facilities,Government,Civil Hospital Pachakallay,Daggar,Buner,Khyber Pakhtunkhwa,34.586468,72.44782,x
427-fac2,Basic Health Unit,Bhu,Government,Dokada,Daggar,Buner,Khyber Pakhtunkhwa,34.633076,72.420498,Bhu
428-fac2,Leprosy Centre,Medical Facilities,Government,Leprosy Clinic Jower,Daggar,Buner,Khyber Pakhtunkhwa,34.54675,72.305561,x
429-fac2,Children Hospital,Medical Facilities,Government,Buner Children Hospital,Daggar,Buner,Khyber Pakhtunkhwa,34.508184,72.326396,x
430-fac2,Basic Health Unit,Bhu,Government,Nanser,Daggar,Buner,Khyber Pakhtunkhwa,34.4902182,72.25009462,Bhu
431-fac2,Basic Health Unit,Bhu,Government,Toor Warsak,Daggar,Buner,Khyber Pakhtunkhwa,34.51350993,72.36567708,Bhu
432-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Anghapur,Daggar,Buner,Khyber Pakhtunkhwa,34.49350495,72.39915036,x
433-fac2,Basic Health Unit,Bhu,Government,Nawa Kallay,Daggar,Buner,Khyber Pakhtunkhwa,34.45503827,72.40834592,Bhu
434-fac2,Basic Health Unit,Bhu,Government,Ellai,Daggar,Buner,Khyber Pakhtunkhwa,34.51034349,72.43059984,Bhu
435-fac2,Basic Health Unit,Bhu,Government,Baggra,Daggar,Buner,Khyber Pakhtunkhwa,34.58520732,72.51570684,Bhu
436-fac2,Basic Health Unit,Bhu,Government,Langow,Daggar,Buner,Khyber Pakhtunkhwa,34.58652182,72.30412433,Bhu
437-fac2,Basic Health Unit,Bhu,Government,Gokand,Daggar,Buner,Khyber Pakhtunkhwa,34.66642462,72.5109165,Bhu
438-fac2,Leprosy Centre,Medical Facilities,Government,Leprosy Clinic Pir Baba,Daggar,Buner,Khyber Pakhtunkhwa,34.60212412,72.4556677,x
446-fac2,Dispensary,Medical Facilities,Government,Civil Dispensary,Gagra,Buner,Khyber Pakhtunkhwa,34.463264,72.592974,x
447-fac2,Basic Health Unit,Bhu,Government,Diwana Baba,Gagra,Buner,Khyber Pakhtunkhwa,34.473852,72.584887,Bhu
448-fac2,Dispensary,Medical Facilities,Government,Civil Dispensary,Gagra,Buner,Khyber Pakhtunkhwa,34.4495236,72.49464344,x
449-fac2,Basic Health Unit,Bhu,Government,Gagra,Gagra,Buner,Khyber Pakhtunkhwa,34.47449918,72.53801359,Bhu
450-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Amnawar,Gagra,Buner,Khyber Pakhtunkhwa,34.51126123,72.551215,x
451-fac2,Basic Health Unit,Bhu,Government,Battara,Gagra,Buner,Khyber Pakhtunkhwa,34.54956967,72.63891613,Bhu
452-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Budal,Gagra,Buner,Khyber Pakhtunkhwa,34.49228222,72.65001659,x
453-fac2,Basic Health Unit,Bhu,Government,Sargala,Gagra,Buner,Khyber Pakhtunkhwa,34.63542831,72.65236055,Bhu
454-fac2,Basic Health Unit,Bhu,Government,Topai,Gagra,Buner,Khyber Pakhtunkhwa,34.64795175,72.67761556,Bhu
455-fac2,Basic Health Unit,Bhu,Government,Bangiray,Gagra,Buner,Khyber Pakhtunkhwa,34.46814113,72.747692,Bhu
456-fac2,General Hospitals,Medical Facilities,Government,Gulbandi Hospital,Gagra,Buner,Khyber Pakhtunkhwa,34.61745928,72.64463554,x
479-fac2,General Hospitals,Medical Facilities,Government,Hospital Khado Khel,Khado Khel,Buner,Khyber Pakhtunkhwa,34.406299,72.553502,x
480-fac2,Basic Health Unit,Bhu,Government,Koga,Khado Khel,Buner,Khyber Pakhtunkhwa,34.390898,72.510644,Bhu
481-fac2,General Hospitals,Medical Facilities,Government,Civil Hospital Totalai,Khado Khel,Buner,Khyber Pakhtunkhwa,34.197295,72.499498,x
482-fac2,Basic Health Unit,Bhu,Government,Bagh,Khado Khel,Buner,Khyber Pakhtunkhwa,34.29554095,72.47843693,Bhu
483-fac2,Basic Health Unit,Bhu,Government,Chinglai,Khado Khel,Buner,Khyber Pakhtunkhwa,34.29705321,72.50599587,Bhu
484-fac2,Basic Health Unit,Bhu,Government,Koreya,Khado Khel,Buner,Khyber Pakhtunkhwa,34.41215946,72.61734063,Bhu
485-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Khannno Dherai,Khado Khel,Buner,Khyber Pakhtunkhwa,34.42136028,72.66554413,x
486-fac2,Dispensary,Medical Facilities,Government,Civil Dispensary Nagrai,Khado Khel,Buner,Khyber Pakhtunkhwa,34.36803969,72.68238084,x
487-fac2,Basic Health Unit,Bhu,Government,Malka,Khado Khel,Buner,Khyber Pakhtunkhwa,34.33797807,72.68826872,Bhu
488-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Amazi,Khado Khel,Buner,Khyber Pakhtunkhwa,34.40913543,72.59057352,x
489-fac2,Basic Health Unit,Bhu,Government,Charorai,Khado Khel,Buner,Khyber Pakhtunkhwa,34.39510732,72.70717122,Bhu
490-fac2,District Headquarter Hospital,Dhq,Government,Dhq Hospital Charsadda,Charsadda,Charsadda,Khyber Pakhtunkhwa,34.15318077,71.74601921,x
491-fac2,Basic Health Unit,Bhu,Government,Baghi Bakhtiar,Charsadda,Charsadda,Khyber Pakhtunkhwa,34.25644973,71.76592549,Bhu
492-fac2,Basic Health Unit,Bhu,Government,Rajjar,Charsadda,Charsadda,Khyber Pakhtunkhwa,34.1670148,71.75838035,Bhu
493-fac2,Basic Health Unit,Bhu,Government,Akbar Abad,Charsadda,Charsadda,Khyber Pakhtunkhwa,34.18206832,71.88180499,Bhu
494-fac2,Basic Health Unit,Bhu,Government,Daulat Pura,Charsadda,Charsadda,Khyber Pakhtunkhwa,34.14714153,71.67818896,Bhu
495-fac2,Basic Health Unit,Bhu,Government,Akone Dheri,Charsadda,Charsadda,Khyber Pakhtunkhwa,34.15466536,71.70252154,Bhu
496-fac2,Basic Health Unit,Bhu,Government,Kot,Charsadda,Charsadda,Khyber Pakhtunkhwa,34.19067951,71.70050946,Bhu
497-fac2,Basic Health Unit,Bhu,Government,Shakh No.6,Charsadda,Charsadda,Khyber Pakhtunkhwa,34.2805575,71.80145935,Bhu
498-fac2,Basic Health Unit,Bhu,Government,Boobak,Charsadda,Charsadda,Khyber Pakhtunkhwa,34.10879543,71.8639567,Bhu
499-fac2,Basic Health Unit,Bhu,Government,Nisatta,Charsadda,Charsadda,Khyber Pakhtunkhwa,34.10373792,71.79690755,Bhu
500-fac2,Basic Health Unit,Bhu,Government,Shekh Abad,Charsadda,Charsadda,Khyber Pakhtunkhwa,34.10939253,71.80560617,Bhu
501-fac2,Basic Health Unit,Bhu,Government,Turangzai,Charsadda,Charsadda,Khyber Pakhtunkhwa,34.21630927,71.74698116,Bhu
502-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Turangzai,Charsadda,Charsadda,Khyber Pakhtunkhwa,34.2146986,71.74305675,x
503-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Agra Payan,Charsadda,Charsadda,Khyber Pakhtunkhwa,34.11627938,71.69123289,x
504-fac2,Basic Health Unit,Bhu,Government,Agra,Charsadda,Charsadda,Khyber Pakhtunkhwa,34.12129999,71.6886702,Bhu
505-fac2,Mch Centre,Mch,Government,Govt. Mch Ctr Charsadda,Charsadda,Charsadda,Khyber Pakhtunkhwa,34.14559236,71.72694407,x
506-fac2,Basic Health Unit,Bhu,Government,Baz Mian Killi,Charsadda,Charsadda,Khyber Pakhtunkhwa,34.15219127,71.77471746,Bhu
507-fac2,Basic Health Unit,Bhu,Government,Zarin Abad,Charsadda,Charsadda,Khyber Pakhtunkhwa,34.14267308,71.81734822,Bhu
508-fac2,Basic Health Unit,Bhu,Government,Ibrahim Zai,Charsadda,Charsadda,Khyber Pakhtunkhwa,34.13803747,71.85658809,Bhu
509-fac2,Basic Health Unit,Bhu,Government,Dosehra,Charsadda,Charsadda,Khyber Pakhtunkhwa,34.14277885,71.90945978,Bhu
510-fac2,Basic Health Unit,Bhu,Government,Mani Khela,Charsadda,Charsadda,Khyber Pakhtunkhwa,34.16937551,71.90243981,Bhu
511-fac2,Basic Health Unit,Bhu,Government,Sheikho,Charsadda,Charsadda,Khyber Pakhtunkhwa,34.15680361,71.84182069,Bhu
512-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Sardheri,Charsadda,Charsadda,Khyber Pakhtunkhwa,34.17116919,71.84268311,x
513-fac2,Basic Health Unit,Bhu,Government,Landi Shah,Charsadda,Charsadda,Khyber Pakhtunkhwa,34.17753722,71.84969902,Bhu
514-fac2,Rural Health Center,Rhc,Government,Umerzai (Upgrad To Rhc),Charsadda,Charsadda,Khyber Pakhtunkhwa,34.23732222,71.72471102,Bhu
515-fac2,Dispensary,Medical Facilities,Government,Civil Dispensary Kharakai,Charsadda,Charsadda,Khyber Pakhtunkhwa,34.21337848,71.65310406,x
516-fac2,Basic Health Unit,Bhu,Government,Khanmai,Charsadda,Charsadda,Khyber Pakhtunkhwa,34.22507659,71.87616568,Bhu
517-fac2,Basic Health Unit,Bhu,Government,Mohmand Nari,Charsadda,Charsadda,Khyber Pakhtunkhwa,34.23460402,71.85151647,Bhu
518-fac2,Basic Health Unit,Bhu,Government,Sarki Pul,Charsadda,Charsadda,Khyber Pakhtunkhwa,34.24959707,71.80349901,Bhu
519-fac2,Leprosy Centre,Medical Facilities,Government,Leprosy Clinic At Dhqh Charsadda,Charsadda,Charsadda,Khyber Pakhtunkhwa,34.15318077,71.74601921,x
520-fac2,Basic Health Unit,Bhu,Government,Mahzara,Shabqadar,Charsadda,Khyber Pakhtunkhwa,34.18172712,71.5926502,Bhu
521-fac2,Mch Centre,Mch,Government,Govt. Mch Ctr Shabqadar,Shabqadar,Charsadda,Khyber Pakhtunkhwa,34.21481313,71.54885565,x
522-fac2,General Hospitals,Medical Facilities,Government,Civil Hospital Shabqadar,Shabqadar,Charsadda,Khyber Pakhtunkhwa,34.21526662,71.5488711,x
523-fac2,Basic Health Unit,Bhu,Government,Hassan Zai,Shabqadar,Charsadda,Khyber Pakhtunkhwa,34.27002564,71.60334647,Bhu
524-fac2,Basic Health Unit,Bhu,Government,Katozai,Shabqadar,Charsadda,Khyber Pakhtunkhwa,34.28450266,71.59582994,Bhu
525-fac2,Basic Health Unit,Bhu,Government,Matta Maghul Khell,Shabqadar,Charsadda,Khyber Pakhtunkhwa,34.28441668,71.56427543,Bhu
526-fac2,Basic Health Unit,Bhu,Government,Kangra,Shabqadar,Charsadda,Khyber Pakhtunkhwa,34.20104002,71.60418719,Bhu
527-fac2,Basic Health Unit,Bhu,Government,Tarnab,Shabqadar,Charsadda,Khyber Pakhtunkhwa,34.25577767,71.60153996,Bhu
528-fac2,Basic Health Unit,Bhu,Government,Daman Shabqadar,Shabqadar,Charsadda,Khyber Pakhtunkhwa,34.2565332,71.6190275,Bhu
529-fac2,Rural Health Center,Rhc,Government,Battagram,Shabqadar,Charsadda,Khyber Pakhtunkhwa,34.22412288,71.63298397,Rhc
531-fac2,Basic Health Unit,Bhu,Government,Abazai,Tangi,Charsadda,Khyber Pakhtunkhwa,34.31949766,71.5959907,Bhu
532-fac2,Tehsil Headquarter Hospital,Thq,Government,Thq Hospital Tangi,Tangi,Charsadda,Khyber Pakhtunkhwa,34.29697728,71.65326098,x
533-fac2,Basic Health Unit,Bhu,Government,Gul Abad,Tangi,Charsadda,Khyber Pakhtunkhwa,34.2999015,71.66600019,Bhu
534-fac2,Basic Health Unit,Bhu,Government,Hisara Hbhri,Tangi,Charsadda,Khyber Pakhtunkhwa,34.31117671,71.70291109,Bhu
535-fac2,Rural Health Center,Rhc,Government,Sherpao,Tangi,Charsadda,Khyber Pakhtunkhwa,34.26695317,71.69128076,Rhc
536-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Ziam,Tangi,Charsadda,Khyber Pakhtunkhwa,34.29899259,71.72771782,x
537-fac2,Basic Health Unit,Bhu,Government,Utmanzai,Tangi,Charsadda,Khyber Pakhtunkhwa,34.37961718,71.75706209,Bhu
538-fac2,Basic Health Unit,Bhu,Government,Ghanderi,Tangi,Charsadda,Khyber Pakhtunkhwa,34.38832842,71.67565208,Bhu
539-fac2,Rural Health Center,Rhc,Government,Jamal Abad (Upgrade To Cat-D Hospital),Tangi,Charsadda,Khyber Pakhtunkhwa,34.37016473,71.80275566,Rhc
540-fac2,Basic Health Unit,Bhu,Government,Mandanai,Tangi,Charsadda,Khyber Pakhtunkhwa,34.3444409,71.78796303,Bhu
541-fac2,Basic Health Unit,Bhu,Government,Dadu Killi,Tangi,Charsadda,Khyber Pakhtunkhwa,34.34206111,71.74190526,Bhu
542-fac2,Basic Health Unit,Bhu,Government,Dhaki,Tangi,Charsadda,Khyber Pakhtunkhwa,34.30420055,71.77503017,Bhu
543-fac2,Basic Health Unit,Bhu,Government,Cheena,Tangi,Charsadda,Khyber Pakhtunkhwa,34.23987669,71.68435394,Bhu
544-fac2,Sub-Health Center,Shc,Government,Shc Piran,Tangi,Charsadda,Khyber Pakhtunkhwa,34.3418317,71.72761751,x
551-fac2,District Headquarter Hospital,Dhq,Government,Dhq Hospital Chitral,Chitral,Chitral,Khyber Pakhtunkhwa,35.852292,71.789185,x
552-fac2,Tehsil Headquarter Hospital,Thq,Government,Thq Hospital Garam Chashma,Chitral,Chitral,Khyber Pakhtunkhwa,35.99747959,71.5815197,x
553-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Domel Nisar,Chitral,Chitral,Khyber Pakhtunkhwa,35.38323941,71.66764972,x
554-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Saffed Arkari,Chitral,Chitral,Khyber Pakhtunkhwa,36.20027273,71.67152622,x
555-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Birir,Chitral,Chitral,Khyber Pakhtunkhwa,35.64512619,71.71015657,x
556-fac2,Rural Health Center,Rhc,Government,Ayun,Chitral,Chitral,Khyber Pakhtunkhwa,35.71059558,71.70349112,Rhc
557-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Sweer,Chitral,Chitral,Khyber Pakhtunkhwa,35.51528086,71.74431096,x
558-fac2,Basic Health Unit,Bhu,Government,Sonoghoor,Chitral,Chitral,Khyber Pakhtunkhwa,36.01722079,71.76487237,Bhu
559-fac2,Dispensary,Medical Facilities,Government,Sub Jail Disp. Chitral,Chitral,Chitral,Khyber Pakhtunkhwa,35.84975667,71.77600982,x
560-fac2,Tehsil Headquarter Hospital,Thq,Government,Thq Hospital Drosh,Chitral,Chitral,Khyber Pakhtunkhwa,35.54947731,71.79514804,x
561-fac2,Mch Centre,Mch,Government,Mch Centre Chitral,Chitral,Chitral,Khyber Pakhtunkhwa,35.83067862,71.78939802,x
562-fac2,Mch Centre,Mch,Government,Mch Centre Drosh,Chitral,Chitral,Khyber Pakhtunkhwa,35.55352326,71.79401449,x
563-fac2,Basic Health Unit,Bhu,Government,Broze,Chitral,Chitral,Khyber Pakhtunkhwa,35.74342342,71.79692863,Bhu
564-fac2,Basic Health Unit,Bhu,Government,Kessu,Chitral,Chitral,Khyber Pakhtunkhwa,35.63947468,71.79771955,Bhu
565-fac2,Dispensary,Medical Facilities,Government,Dispensary Drosh,Chitral,Chitral,Khyber Pakhtunkhwa,35.53785274,71.81108838,x
566-fac2,General Hospitals,Medical Facilities,Government,Civil Hospital Garam,Chitral,Chitral,Khyber Pakhtunkhwa,36.08276914,71.81590726,x
567-fac2,Basic Health Unit,Bhu,Government,Tar (Shishikoh),Chitral,Chitral,Khyber Pakhtunkhwa,35.63638481,71.88826738,Bhu
568-fac2,Rural Health Center,Rhc,Government,Kaghuzai,Chitral,Chitral,Khyber Pakhtunkhwa,35.94561844,71.93658674,Rhc
569-fac2,Basic Health Unit,Bhu,Government,Koshte,Chitral,Chitral,Khyber Pakhtunkhwa,35.69737958,71.93380617,Bhu
570-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Kalash Gram,Chitral,Chitral,Khyber Pakhtunkhwa,35.71169701,71.94581797,x
571-fac2,Basic Health Unit,Bhu,Government,Mori,Chitral,Chitral,Khyber Pakhtunkhwa,36.01999218,72.00827038,Bhu
572-fac2,Dispensary,Medical Facilities,Government,Dispensary Priet,Chitral,Chitral,Khyber Pakhtunkhwa,36.05385369,72.02567045,x
573-fac2,Mch Centre,Mch,Government,Maternal & Child Health Centre Madak Lasht,Chitral,Chitral,Khyber Pakhtunkhwa,35.77477478,72.03075666,x
574-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Barenis,Chitral,Chitral,Khyber Pakhtunkhwa,36.0744876,72.03845839,x
575-fac2,Dispensary,Medical Facilities,Government,Dispensary S/Arkari,Chitral,Chitral,Khyber Pakhtunkhwa,35.33821824,71.59993966,x
576-fac2,Mch Centre,Mch,Government,Maternal & Child Health Centre Arkari,Chitral,Chitral,Khyber Pakhtunkhwa,36.27940761,71.67220218,x
577-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Ursoon,Chitral,Chitral,Khyber Pakhtunkhwa,35.57855478,71.68974932,x
578-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Owir,Chitral,Chitral,Khyber Pakhtunkhwa,36.34754596,71.72036328,x
579-fac2,Basic Health Unit,Bhu,Government,Ashurate,Chitral,Chitral,Khyber Pakhtunkhwa,35.31968105,71.76810183,Bhu
580-fac2,Tb,Medical Facilities,Government,Tb Hospital Drosh,Chitral,Chitral,Khyber Pakhtunkhwa,35.5681828,71.79912602,x
581-fac2,Dispensary,Medical Facilities,Government,Dispensary Chitral,Chitral,Chitral,Khyber Pakhtunkhwa,35.89484665,71.89562826,x
582-fac2,Dispensary,Medical Facilities,Government,Dispensary Chitral,Chitral,Chitral,Khyber Pakhtunkhwa,35.88813665,72.00450407,x
583-fac2,Mch Centre,Mch,Government,Maternal & Child Health Centre Harohim,Chitral,Chitral,Khyber Pakhtunkhwa,35.69561764,72.04597129,x
584-fac2,Veterinary,Clinic,Government,Veterinary Hospital Chitral,Chitral,Chitral,Khyber Pakhtunkhwa,35.90913918,71.81245115,x
585-fac2,Basic Health Unit,Bhu,Government,Shoghoor,Chitral,Chitral,Khyber Pakhtunkhwa,36.01236357,71.70760272,Bhu
586-fac2,Leprosy Centre,Medical Facilities,Government,Leprosy Clinic At C.H Drosh,Chitral,Chitral,Khyber Pakhtunkhwa,35.53785274,71.81108838,x
587-fac2,Leprosy Centre,Medical Facilities,Government,Leprosy Clinic At Dhq Hospital Chitral,Chitral,Chitral,Khyber Pakhtunkhwa,35.852292,71.789185,x
589-fac2,Tehsil Headquarter Hospital,Thq,Government,Thq Hospital Booni,Mastuj,Chitral,Khyber Pakhtunkhwa,36.27160905,72.25792366,x
590-fac2,Basic Health Unit,Bhu,Government,Shongush Oweer,Mastuj,Chitral,Khyber Pakhtunkhwa,36.13557542,71.98269905,Bhu
591-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Gohker,Mastuj,Chitral,Khyber Pakhtunkhwa,36.20570385,72.07422069,x
592-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Lonkooh,Mastuj,Chitral,Khyber Pakhtunkhwa,36.17972541,72.07691398,x
593-fac2,Basic Health Unit,Bhu,Government,Reshun,Mastuj,Chitral,Khyber Pakhtunkhwa,36.15671751,72.1013603,Bhu
594-fac2,Dispensary,Medical Facilities,Government,Dispensary Reshum,Mastuj,Chitral,Khyber Pakhtunkhwa,36.14923694,72.11040645,x
595-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Zait,Mastuj,Chitral,Khyber Pakhtunkhwa,36.17588442,72.12632182,x
596-fac2,Mch Centre,Mch,Government,Maternal & Child Health Centre Saht,Mastuj,Chitral,Khyber Pakhtunkhwa,36.31433177,72.22518213,x
597-fac2,Mch Centre,Mch,Government,Maternal & Child Health Centre Booni,Mastuj,Chitral,Khyber Pakhtunkhwa,36.26368823,72.26324409,x
598-fac2,Basic Health Unit,Bhu,Government,Nishkho,Mastuj,Chitral,Khyber Pakhtunkhwa,36.37609754,72.36247561,Bhu
599-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Rahine,Mastuj,Chitral,Khyber Pakhtunkhwa,36.39989116,72.37759569,x
600-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Miragram No.2,Mastuj,Chitral,Khyber Pakhtunkhwa,36.52229258,72.45329036,x
601-fac2,Dispensary,Medical Facilities,Government,Dispensary Raman,Mastuj,Chitral,Khyber Pakhtunkhwa,36.10981952,72.46334637,x
602-fac2,Dispensary,Medical Facilities,Government,Dispensary Koth,Mastuj,Chitral,Khyber Pakhtunkhwa,36.50326246,72.48527317,x
603-fac2,Dispensary,Medical Facilities,Government,Dispensary Mastuj,Mastuj,Chitral,Khyber Pakhtunkhwa,36.28064164,72.52323405,x
604-fac2,Dispensary,Medical Facilities,Government,Dispensary Chuing,Mastuj,Chitral,Khyber Pakhtunkhwa,36.31553194,72.57362312,x
605-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Breep,Mastuj,Chitral,Khyber Pakhtunkhwa,36.43137486,72.66624744,x
606-fac2,Basic Health Unit,Bhu,Government,Zondrangram Terich,Mastuj,Chitral,Khyber Pakhtunkhwa,36.25123898,71.83074668,Bhu
607-fac2,Basic Health Unit,Bhu,Government,Drassan,Mastuj,Chitral,Khyber Pakhtunkhwa,36.33661731,72.24596023,Bhu
608-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Kusham,Mastuj,Chitral,Khyber Pakhtunkhwa,36.32034183,72.27939596,x
609-fac2,Dispensary,Medical Facilities,Government,Dispensary Madaklsht,Mastuj,Chitral,Khyber Pakhtunkhwa,36.35184554,72.33706453,x
610-fac2,Basic Health Unit,Bhu,Government,Sor Laspur,Mastuj,Chitral,Khyber Pakhtunkhwa,36.01560172,72.40350071,Bhu
611-fac2,Mch Centre,Mch,Government,Maternal & Child Health Centre Sanoghar,Mastuj,Chitral,Khyber Pakhtunkhwa,36.27432158,72.41321009,x
612-fac2,Dispensary,Medical Facilities,Government,Civil Disp. Shagram,Mastuj,Chitral,Khyber Pakhtunkhwa,36.46108824,72.42714384,x
613-fac2,Basic Health Unit,Bhu,Government,Brook(Laspur),Mastuj,Chitral,Khyber Pakhtunkhwa,36.2868527,72.46689945,Bhu
