Health Level,Admin 1,Admin 2,Level,Facility,UID,Facility Type,Link,Match,Latitude,Longitude
Health Facility,Azad Kashmir,Neelum,4,Kot Tarhak,401-inv,Bhu,0-x,District,34.791,74.5573
Health Facility,Azad Kashmir,Neelum,4,Kund Banda,402-inv,Bhu,0-x,District,34.791,74.5573
Health Facility,Azad Kashmir,Neelum,4,Langarpura,403-inv,Bhu,0-x,District,34.791,74.5573
Health Facility,Azad Kashmir,Neelum,4,Lumianpattian,404-inv,Bhu,0-x,District,34.791,74.5573
Health Facility,Azad Kashmir,Neelum,4,Mera Sro,405-inv,Bhu,0-x,District,34.791,74.5573
Health Facility,Azad Kashmir,Neelum,4,Naran Shareef,406-inv,Bhu,0-x,District,34.791,74.5573
Health Facility,Azad Kashmir,Neelum,4,Noorpur Nakran,407-inv,Bhu,0-x,District,34.791,74.5573
Health Facility,Azad Kashmir,Neelum,4,Pagwan Dopatta,408-inv,Bhu,0-x,District,34.791,74.5573
Health Facility,Azad Kashmir,Neelum,4,Pattika,409-inv,Bhu,0-x,District,34.791,74.5573
Health Facility,Azad Kashmir,Neelum,4,Rahim Kot,413-inv,Bhu,0-x,District,34.791,74.5573
Health Facility,Azad Kashmir,Neelum,4,Rajpeian,414-inv,Bhu,0-x,District,34.791,74.5573
Health Facility,Azad Kashmir,Neelum,4,Said Pur,415-inv,Bhu,0-x,District,34.791,74.5573
Health Facility,Azad Kashmir,Neelum,4,Sarar,416-inv,Bhu,15641-fac2,Biari Duwarian,34.72777147,74.00782104
Health Facility,Azad Kashmir,Neelum,4,Sawan,417-inv,Bhu,15641-fac2,Biari Duwarian,34.72777147,74.00782104
Health Facility,Azad Kashmir,Neelum,4,Soni Kot,418-inv,Bhu,0-x,District,34.791,74.5573
Health Facility,Azad Kashmir,Neelum,4,Tambi Bana,419-inv,Bhu,0-x,District,34.791,74.5573
Health Facility,Azad Kashmir,Neelum,4,Tandali,421-inv,Bhu,15633-fac2,Kundal Shahi,34.55442872,73.84733606
Health Facility,Azad Kashmir,Neelum,4,Upper Chatar,422-inv,Bhu,0-x,District,34.791,74.5573
Health Facility,Azad Kashmir,Neelum,4,Dulai,423-inv,Cd,15641-fac2,Biari Duwarian,34.72777147,74.00782104
Health Facility,Azad Kashmir,Neelum,4,Haryala,424-inv,Cd,0-x,District,34.791,74.5573
Health Facility,Azad Kashmir,Neelum,4,Hotarpari Muzaffarabad,425-inv,Cd,0-x,District,34.791,74.5573
Health Facility,Azad Kashmir,Neelum,4,Machiara,426-inv,Cd,0-x,District,34.791,74.5573
Health Facility,Azad Kashmir,Neelum,4,Bugna,427-inv,Fap,15648-fac2,Bugnowan,34.91811701,74.21611365
Health Facility,Azad Kashmir,Neelum,4,Chamar Bandi,428-inv,Fap,0-x,District,34.791,74.5573
Health Facility,Azad Kashmir,Neelum,4,Charoota,429-inv,Fap,0-x,District,34.791,74.5573
Health Facility,Azad Kashmir,Neelum,4,Naloochi,430-inv,Fap,0-x,District,34.791,74.5573
Health Facility,Azad Kashmir,Neelum,4,Rara,431-inv,Fap,15641-fac2,Biari Duwarian,34.72777147,74.00782104
Health Facility,Azad Kashmir,Neelum,4,Thangor,432-inv,Fap,0-x,District,34.791,74.5573
Health Facility,Azad Kashmir,Neelum,4,Chala Bandi,433-inv,Mch,0-x,District,34.791,74.5573
Health Facility,Azad Kashmir,Neelum,4,Kaklot,435-inv,Mch,289-fac1,Kail Domail,34.88,74.34
Health Facility,Azad Kashmir,Neelum,4,Muzaffarabad,436-inv,Mch,0-x,District,34.791,74.5573
Health Facility,Azad Kashmir,Neelum,4,Paf Kappabat,437-inv,x,0-x,District,34.791,74.5573
Health Facility,Azad Kashmir,Neelum,4,Paf Tahrian,438-inv,x,0-x,District,34.791,74.5573
Health Facility,Azad Kashmir,Neelum,4,Dana,439-inv,Rhc,15641-fac2,Biari Duwarian,34.72777147,74.00782104
Health Facility,Azad Kashmir,Neelum,4,Gari Dopatta,441-inv,Rhc,0-x,District,34.791,74.5573
Health Facility,Azad Kashmir,Neelum,4,Kahori,442-inv,Rhc,15636-fac2,Kain Sharif,34.57635586,73.82277849
District,Azad Kashmir,Neelum,3,Muzaffarabad,444-inv,District Store,0-x,District,34.791,74.5573
Health Facility,Azad Kashmir,Neelum,4,Ashkot,464-inv,Bhu,15632-fac2,Ashkot,34.47581805,73.82990642
Health Facility,Azad Kashmir,Poonch,4,Bata,465-inv,Bhu,15722-fac2,Batha Mohara,33.83183918,73.67085839
Health Facility,Azad Kashmir,Poonch,4,Chalyana,466-inv,Bhu,15716-fac2,Pothi Makwalaina,33.88447449,73.73913972
Health Facility,Azad Kashmir,Poonch,4,Changan,468-inv,Bhu,15693-fac2,Bhalgran,33.84996576,73.60781067
Health Facility,Azad Kashmir,Poonch,4,Dawarian,470-inv,Bhu,15666-fac2,Dara Sher Khan,33.62324978,73.98957883
Health Facility,Azad Kashmir,Poonch,4,Dodunal,471-inv,Bhu,0-x,District,33.8053,73.7828
Health Facility,Azad Kashmir,Poonch,4,Domail,473-inv,Bhu,15674-fac2,Davi Gali,33.77366657,73.85515823
Health Facility,Azad Kashmir,Poonch,4,Gewai,474-inv,Bhu,15726-fac2,Bhal Grain,33.87058655,73.61309894
Health Facility,Azad Kashmir,Poonch,4,Halmat,476-inv,Bhu,15736-fac2,& Health Centere,33.87325537,73.70002235
Health Facility,Azad Kashmir,Poonch,4,Jangran,477-inv,Bhu,15693-fac2,Bhalgran,33.84996576,73.60781067
Health Facility,Azad Kashmir,Poonch,4,Kutan,478-inv,Bhu,15707-fac2,Khuri Chana,33.86254397,73.89881905
Health Facility,Azad Kashmir,Poonch,4,Lawat Bala,479-inv,Bhu,0-x,District,33.8053,73.7828
Health Facility,Azad Kashmir,Poonch,4,Leswan,482-inv,Bhu,15715-fac2,Leprosy Centre Rawalakot,33.85645674,73.76104186
Health Facility,Azad Kashmir,Poonch,4,Mirpur,483-inv,Bhu,193-fac1,Kai Darah Surari,33.80604,73.90014
Health Facility,Azad Kashmir,Poonch,4,Neelum,486-inv,Bhu,0-x,District,33.8053,73.7828
Health Facility,Azad Kashmir,Poonch,4,Surgan,488-inv,Bhu,15666-fac2,Dara Sher Khan,33.62324978,73.98957883
Health Facility,Azad Kashmir,Poonch,4,Pullawai,490-inv,Cd,0-x,District,33.8053,73.7828
Health Facility,Azad Kashmir,Poonch,4,Neelum,491-inv,Dhq,0-x,District,33.8053,73.7828
Health Facility,Azad Kashmir,Poonch,4,Sharda,492-inv,Rhc,15722-fac2,Batha Mohara,33.83183918,73.67085839
Health Facility,Azad Kashmir,Poonch,4,Kail,496-inv,Thq,15709-fac2,Khai Gala,33.85830142,73.81208746
District,Azad Kashmir,Poonch,3,Neelum,498-inv,District Store,0-x,District,33.8053,73.7828
Health Facility,Azad Kashmir,Poonch,4,Bangoin,507-inv,Bhu,15730-fac2,Bangoien,33.9389601,73.66001074
Health Facility,Azad Kashmir,Sudhnati,4,Bhalgran,508-inv,Bhu,0-x,District,33.71665,73.7117
Health Facility,Azad Kashmir,Sudhnati,4,Center Khorechana,509-inv,Bhu,0-x,District,33.71665,73.7117
Health Facility,Azad Kashmir,Sudhnati,4,Chaffar,510-inv,Bhu,15741-fac2,Dispnesary Challar,33.761964,73.650989
Health Facility,Azad Kashmir,Sudhnati,4,Datote,511-inv,Bhu,15755-fac2,Tatrinote,33.76174439,73.66468028
Health Facility,Azad Kashmir,Sudhnati,4,Davi Gali,512-inv,Bhu,0-x,District,33.71665,73.7117
Health Facility,Azad Kashmir,Sudhnati,4,Desah Phagwati,514-inv,Bhu,0-x,District,33.71665,73.7117
Health Facility,Azad Kashmir,Sudhnati,4,Chottagala,515-inv,Bhu,0-x,District,33.71665,73.7117
Health Facility,Azad Kashmir,Sudhnati,4,Dhamni,516-inv,Bhu,15776-fac2,Dhaman Pakhunar,33.60961755,73.8427258
Health Facility,Azad Kashmir,Sudhnati,4,Hussain Kot,517-inv,Bhu,0-x,District,33.71665,73.7117
Health Facility,Azad Kashmir,Sudhnati,4,Jandali,518-inv,Bhu,15759-fac2,Baitran Jhanda Baghla,33.6951506,73.71464249
Health Facility,Azad Kashmir,Sudhnati,4,Khaigala,519-inv,Bhu,0-x,District,33.71665,73.7117
Health Facility,Azad Kashmir,Sudhnati,4,Sarari,520-inv,Bhu,15741-fac2,Dispnesary Challar,33.761964,73.650989
Health Facility,Azad Kashmir,Sudhnati,4,Pothi Makwalan,521-inv,Bhu,0-x,District,33.71665,73.7117
Health Facility,Azad Kashmir,Sudhnati,4,Hurna Mera,522-inv,Bhu,0-x,District,33.71665,73.7117
Health Facility,Azad Kashmir,Sudhnati,4,Khali Dermin,524-inv,Bhu,0-x,District,33.71665,73.7117
Health Facility,Azad Kashmir,Sudhnati,4,Kotera,525-inv,Bhu,15778-fac2,Kote Phagwati,33.73700697,73.87342434
Health Facility,Azad Kashmir,Sudhnati,4,Mondhole,526-inv,Bhu,0-x,District,33.71665,73.7117
Health Facility,Azad Kashmir,Sudhnati,4,Moreearman Shah,527-inv,Bhu,0-x,District,33.71665,73.7117
Health Facility,Azad Kashmir,Sudhnati,4,Namnoota,528-inv,Bhu,0-x,District,33.71665,73.7117
Health Facility,Azad Kashmir,Sudhnati,4,Pachion,529-inv,Bhu,0-x,District,33.71665,73.7117
Health Facility,Azad Kashmir,Sudhnati,4,Pothic Chaprian,530-inv,Bhu,0-x,District,33.71665,73.7117
Health Facility,Azad Kashmir,Sudhnati,4,Rakker,531-inv,Bhu,15762-fac2,Makkar Samallmohra,33.71912599,73.72386368
Health Facility,Azad Kashmir,Sudhnati,4,Rehara,532-inv,Bhu,15763-fac2,Sehar Hanjalkote,33.68717833,73.73239168
Health Facility,Azad Kashmir,Sudhnati,4,Sahrra,533-inv,Bhu,15762-fac2,Makkar Samallmohra,33.71912599,73.72386368
Health Facility,Azad Kashmir,Sudhnati,4,Singola,534-inv,Bhu,15759-fac2,Baitran Jhanda Baghla,33.6951506,73.71464249
Health Facility,Azad Kashmir,Sudhnati,4,Soon Topo,535-inv,Bhu,0-x,District,33.71665,73.7117
Health Facility,Azad Kashmir,Sudhnati,4,Tanda Ghambir,536-inv,Bhu,0-x,District,33.71665,73.7117
Health Facility,Azad Kashmir,Sudhnati,4,Tatrinot,537-inv,Bhu,15755-fac2,Tatrinote,33.76174439,73.66468028
Health Facility,Azad Kashmir,Sudhnati,4,Thorar,539-inv,Bhu,15744-fac2,Khori Khokhral,33.79699759,73.5740726
Health Facility,Azad Kashmir,Sudhnati,4,Cmh  S K B Zahid,540-inv,x,0-x,District,33.71665,73.7117
Health Facility,Azad Kashmir,Sudhnati,4,Dho Epi Center,541-inv,x,0-x,District,33.71665,73.7117
Health Facility,Azad Kashmir,Sudhnati,4,Fap Banback,542-inv,Epi Center,0-x,District,33.71665,73.7117
Health Facility,Azad Kashmir,Sudhnati,4,Barrien,543-inv,Fap,15779-fac2,Basri Gala Kanate,33.68104373,73.88111745
Health Facility,Azad Kashmir,Sudhnati,4,Sahar Kakota,544-inv,Mch Center,0-x,District,33.71665,73.7117
Health Facility,Azad Kashmir,Sudhnati,4,Abbas Pur,546-inv,Rhc,0-x,District,33.71665,73.7117
Health Facility,Azad Kashmir,Sudhnati,4,Ali Sojel,550-inv,Rhc,0-x,District,33.71665,73.7117
Health Facility,Azad Kashmir,Sudhnati,4,Banjosa,551-inv,Rhc,0-x,District,33.71665,73.7117
Health Facility,Azad Kashmir,Sudhnati,4,Panaiola,552-inv,Rhc,0-x,District,33.71665,73.7117
Health Facility,Azad Kashmir,Sudhnati,4,Tain,554-inv,Rhc,15770-fac2,Tahllian,33.6126317,73.77897389
Health Facility,Azad Kashmir,Sudhnati,4,Epi Center Hajira,555-inv,Thq,0-x,District,33.71665,73.7117
District,Azad Kashmir,Sudhnati,3,Poonch,559-inv,District Store,268-fac1,Dhingroon Bathaian,33.815135,73.611766
Health Facility,Azad Kashmir,Sudhnati,4,Azad Patan,567-inv,x,15747-fac2,Azad Pattan,33.7280087,73.60922655
Health Facility,Balochistan,Awaran,4,Baloch,569-inv,x,0-x,District,26.4244,65.1927
Health Facility,Balochistan,Awaran,4,Barral,570-inv,x,15794-fac2,Bagari Zeelage,26.61028658,65.69430916
Health Facility,Balochistan,Awaran,4,Bassari Khas,572-inv,x,0-x,District,26.4244,65.1927
Health Facility,Balochistan,Awaran,4,Batikh,573-inv,x,0-x,District,26.4244,65.1927
Health Facility,Balochistan,Awaran,4,Batran,575-inv,x,15787-fac2,Awaran,26.45835588,65.23035106
Health Facility,Balochistan,Awaran,4,Chachhan,577-inv,x,0-x,District,26.4244,65.1927
Health Facility,Balochistan,Awaran,4,Challar,580-inv,x,15792-fac2,Mallar,26.16470721,64.74627799
Health Facility,Balochistan,Awaran,4,Charyal,581-inv,x,0-x,District,26.4244,65.1927
Health Facility,Balochistan,Awaran,4,D P M Khan,582-inv,x,0-x,District,26.4244,65.1927
Health Facility,Balochistan,Awaran,4,Dengroon,584-inv,x,0-x,District,26.4244,65.1927
Health Facility,Balochistan,Awaran,4,Center,585-inv,Dhq,0-x,District,26.4244,65.1927
Health Facility,Balochistan,Awaran,4,Dreak Gorah,586-inv,x,0-x,District,26.4244,65.1927
Health Facility,Balochistan,Awaran,4,Gala Kanta,587-inv,x,0-x,District,26.4244,65.1927
Health Facility,Balochistan,Awaran,4,Garala,590-inv,x,15794-fac2,Bagari Zeelage,26.61028658,65.69430916
Health Facility,Balochistan,Awaran,4,Gorah,592-inv,x,15803-fac2,Korak Jhao,26.84800114,65.73308951
Health Facility,Balochistan,Awaran,4,Karamat Abad,594-inv,x,0-x,District,26.4244,65.1927
Health Facility,Balochistan,Awaran,4,Mong,595-inv,x,15804-fac2,Munglee,26.74222897,65.36071647
Health Facility,Balochistan,Awaran,4,Muslam Abad,597-inv,x,0-x,District,26.4244,65.1927
Health Facility,Balochistan,Awaran,4,Nalian,598-inv,x,0-x,District,26.4244,65.1927
Health Facility,Balochistan,Awaran,4,Nallanda,600-inv,x,0-x,District,26.4244,65.1927
Health Facility,Balochistan,Awaran,4,Pana,601-inv,x,15786-fac2,Pirandar,26.48246985,65.28297417
Health Facility,Balochistan,Awaran,4,Panthal,603-inv,x,0-x,District,26.4244,65.1927
Health Facility,Balochistan,Awaran,4,Pura,605-inv,x,15785-fac2,Duraski,26.54110061,65.10968703
Health Facility,Balochistan,Awaran,4,Qullan,606-inv,x,0-x,District,26.4244,65.1927
Health Facility,Balochistan,Awaran,4,Sher Basota,607-inv,x,0-x,District,26.4244,65.1927
Health Facility,Balochistan,Awaran,4,Tahlian,608-inv,x,0-x,District,26.4244,65.1927
Health Facility,Balochistan,Awaran,4,Tarar Khal,610-inv,x,0-x,District,26.4244,65.1927
Health Facility,Balochistan,Awaran,4,Vaccine Store,613-inv,Thq,0-x,District,26.4244,65.1927
District,Balochistan,Awaran,3,Sudnuti,618-inv,District Store,0-x,District,26.4244,65.1927
Health Facility,Balochistan,Awaran,4,Awaran,632-inv,Bhu,15787-fac2,Awaran,26.45835588,65.23035106
Health Facility,Balochistan,Dera Bugti,4,Gishorke,633-inv,Bhu,0-x,District,29.05895,69.0192
Health Facility,Balochistan,Dera Bugti,4,Nokioh,637-inv,Bhu,0-x,District,29.05895,69.0192
Health Facility,Balochistan,Dera Bugti,4,Awaran,638-inv,Dhq,0-x,District,29.05895,69.0192
Health Facility,Balochistan,Dera Bugti,4,Jahoo,640-inv,Rhc,0-x,District,29.05895,69.0192
Health Facility,Balochistan,Dera Bugti,4,Masheay,643-inv,Rhc,15859-fac2,Killi Pasheay,29.01953313,69.11922638
District,Balochistan,Dera Bugti,3,Awaran,647-inv,District Store,0-x,District,29.05895,69.0192
Health Facility,Balochistan,Dera Bugti,4,Eshani,656-inv,Bhu,0-x,District,29.05895,69.0192
Health Facility,Balochistan,Dera Bugti,4,Rakhni,657-inv,Bhu,15856-fac2,Habib Rahi,29.06685836,69.00080828
Health Facility,Balochistan,Dera Bugti,4,Naharkot,658-inv,Cd,0-x,District,29.05895,69.0192
Health Facility,Balochistan,Dera Bugti,4,Sadrani,659-inv,Cd,0-x,District,29.05895,69.0192
Health Facility,Balochistan,Dera Bugti,4,Barkhan,660-inv,Dhq Hosp,0-x,District,29.05895,69.0192
District,Balochistan,Dera Bugti,3,Barkhan,661-inv,District Store,0-x,District,29.05895,69.0192
Health Facility,Balochistan,Dera Bugti,4,Chander,667-inv,Bhu,0-x,District,29.05895,69.0192
Health Facility,Balochistan,Dera Bugti,4,Jalbani,668-inv,Bhu,0-x,District,29.05895,69.0192
Health Facility,Balochistan,Dera Bugti,4,Kirta,669-inv,Bhu,15857-fac2,Killi Jorak,29.01210937,69.09409989
Health Facility,Balochistan,Dera Bugti,4,Kolpur,670-inv,Bhu,0-x,District,29.05895,69.0192
Health Facility,Balochistan,Dera Bugti,4,Masso,671-inv,Bhu,15861-fac2,Marrow,29.06664432,69.25241699
Health Facility,Balochistan,Dera Bugti,4,Mushkaf,672-inv,Bhu,0-x,District,29.05895,69.0192
Health Facility,Balochistan,Dera Bugti,4,Shehbaz Khan,673-inv,Bhu,0-x,District,29.05895,69.0192
Health Facility,Balochistan,Dera Bugti,4,Sunni,674-inv,Bhu,15887-fac2,Sangsilla,29.0880132,68.86020145
Health Facility,Balochistan,Dera Bugti,4,Ghazi,675-inv,Cd,0-x,District,29.05895,69.0192
Health Facility,Balochistan,Dera Bugti,4,Bagh,676-inv,Ch,15855-fac2,Dera Bughti,29.08088993,68.96789802
Health Facility,Balochistan,Dera Bugti,4,Mach,678-inv,Ch,15855-fac2,Dera Bughti,29.08088993,68.96789802
Health Facility,Balochistan,Dera Bugti,4,Dahar,680-inv,Dhq,15855-fac2,Dera Bughti,29.08088993,68.96789802
Health Facility,Balochistan,Dera Bugti,4,Chalgari,681-inv,Rhc,0-x,District,29.05895,69.0192
Health Facility,Balochistan,Dera Bugti,4,Haji Shahi,682-inv,Rhc,0-x,District,29.05895,69.0192
Health Facility,Balochistan,Dera Bugti,4,Kattan,684-inv,Rhc,0-x,District,29.05895,69.0192
Health Facility,Balochistan,Dera Bugti,4,Mitheri,685-inv,Rhc,0-x,District,29.05895,69.0192
District,Balochistan,Dera Bugti,3,Bolan,687-inv,District Store,0-x,District,29.05895,69.0192
Health Facility,Balochistan,Dera Bugti,4,Padga,705-inv,Bhu,15859-fac2,Killi Pasheay,29.01953313,69.11922638
Health Facility,Balochistan,Dera Bugti,4,Taftan,706-inv,Bhu,0-x,District,29.05895,69.0192
Health Facility,Balochistan,Dera Bugti,4,Dalbadin,707-inv,Dhq Hosp,0-x,District,29.05895,69.0192
Health Facility,Balochistan,Dera Bugti,4,Chagai Village,708-inv,Rhc,0-x,District,29.05895,69.0192
Health Facility,Balochistan,Dera Bugti,4,Nokundi,710-inv,Rhc,0-x,District,29.05895,69.0192
District,Balochistan,Dera Bugti,3,Chaghai,711-inv,District Store,0-x,District,29.05895,69.0192
Health Facility,Balochistan,Dera Bugti,4,Malom,722-inv,Bhu,15868-fac2,Malum,29.36424758,69.50951037
Health Facility,Balochistan,Dera Bugti,4,Patra,723-inv,Bhu,15859-fac2,Killi Pasheay,29.01953313,69.11922638
Health Facility,Balochistan,Dera Bugti,4,Petok,724-inv,Bhu,0-x,District,29.05895,69.0192
Health Facility,Balochistan,Dera Bugti,4,Uc Dera Bugti,725-inv,Bhu,0-x,District,29.05895,69.0192
Health Facility,Balochistan,Dera Bugti,4,Sham Kulchas,726-inv,Cd,0-x,District,29.05895,69.0192
Health Facility,Balochistan,Dera Bugti,4,Dbugti,727-inv,Dhq Hosp,15855-fac2,Dera Bughti,29.08088993,68.96789802
Health Facility,Balochistan,Dera Bugti,4,Sui,729-inv,Mch Center,15888-fac2,Sui,28.632335,69.168643
Health Facility,Balochistan,Dera Bugti,4,Bakar,730-inv,Rhc,0-x,District,29.05895,69.0192
District,Balochistan,Dera Bugti,3,Dbugti,732-inv,District Store,15855-fac2,Dera Bughti,29.08088993,68.96789802
Health Facility,Balochistan,Gwadar,4,Jatti Dour,742-inv,Bhu,15904-fac2,Ghatti Door,25.22782308,62.36441386
Health Facility,Balochistan,Gwadar,4,Kalato,743-inv,Bhu,15936-fac2,Kalatoo,25.44388285,61.85697754
Health Facility,Balochistan,Gwadar,4,Nihint,744-inv,Bhu,15922-fac2,Nalaint Pasni,25.33457887,62.77487573
Health Facility,Balochistan,Gwadar,4,Piskan,745-inv,Bhu,15906-fac2,Pishkan,25.13159755,62.05872003
Health Facility,Balochistan,Gwadar,4,Shadobend,746-inv,Bhu,0-x,District,25.4018,63.4284
Health Facility,Balochistan,Gwadar,4,Surbandar,747-inv,Bhu,0-x,District,25.4018,63.4284
Health Facility,Balochistan,Gwadar,4,Faqeerabad,748-inv,Cd,15921-fac2,Faqirabad Pasni,25.38309262,62.74432471
Health Facility,Balochistan,Gwadar,4,Gwdur,750-inv,Dhq Hosp,15897-fac2,Gwadar,25.13475211,62.3225341
Health Facility,Balochistan,Gwadar,4,Geoni,751-inv,Rhc,15909-fac2,Chib Rekani,25.2991198,62.41757943
Health Facility,Balochistan,Gwadar,4,Ormara,752-inv,Rhc,15916-fac2,Ormara,25.22943667,64.61911732
Health Facility,Balochistan,Gwadar,4,Pasni,754-inv,Rhc,15927-fac2,Pasni,25.2949334,63.44077021
District,Balochistan,Gwadar,3,Gwadur,755-inv,District Store,15897-fac2,Gwadar,25.13475211,62.3225341
Health Facility,Balochistan,Harnai,4,Ghormi,760-inv,Bhu,15952-fac2,Ghurmai,30.11568908,67.95710842
Health Facility,Balochistan,Harnai,4,Kidrani,761-inv,Bhu,15954-fac2,Khirdrani,30.06554718,67.95334661
Health Facility,Balochistan,Harnai,4,Zardalo,762-inv,Bhu,0-x,District,30.03785,67.81735
Health Facility,Balochistan,Harnai,4,Naks,763-inv,Cd,15948-fac2,Nakus,30.13833257,67.84158882
Health Facility,Balochistan,Harnai,4,Female Hosp,764-inv,x,0-x,District,30.03785,67.81735
Health Facility,Balochistan,Harnai,4,Prcs Hosp,765-inv,x,0-x,District,30.03785,67.81735
Health Facility,Balochistan,Harnai,4,Shahrag,766-inv,Rhc,15959-fac2,Shahrig,30.27836861,67.52844913
District,Balochistan,Harnai,3,Harnai,767-inv,District Store,15953-fac2,Harnai,30.10108449,67.938524
Health Facility,Balochistan,Jaffarabad,4,Adam Pur,770-inv,Bhu,16001-fac2,Adam Pur,28.54414296,68.59286355
Health Facility,Balochistan,Jaffarabad,4,Ahmedabad,771-inv,Bhu,15964-fac2,Ahmed Abad,28.13517718,67.82414332
Health Facility,Balochistan,Jaffarabad,4,Aliabad Jamali,773-inv,Bhu,16032-fac2,Ali Abad Jamali,28.17357056,68.00233612
Health Facility,Balochistan,Jaffarabad,4,Allah Yar,774-inv,Bhu,15998-fac2,Dera Allah Yar,28.37291158,68.35042303
Health Facility,Balochistan,Jaffarabad,4,Azizullah Satakzai,775-inv,Bhu,0-x,District,28.28025,68.04395
Health Facility,Balochistan,Jaffarabad,4,Bagh Head,776-inv,Bhu,15967-fac2,Bagh Head,28.08586539,67.74122664
Health Facility,Balochistan,Jaffarabad,4,Baghtel,777-inv,Bhu,15967-fac2,Bagh Head,28.08586539,67.74122664
Health Facility,Balochistan,Jaffarabad,4,Cattel Farm,778-inv,Bhu,15997-fac2,Cattle Farm,28.24703347,68.1230289
Health Facility,Balochistan,Jaffarabad,4,Dirghi,780-inv,Bhu,16015-fac2,Drighee,28.48158967,68.49626507
Health Facility,Balochistan,Jaffarabad,4,Gandakha,781-inv,Bhu,15973-fac2,Gandakha,28.01182178,67.84580236
Health Facility,Balochistan,Jaffarabad,4,Ghreebabad,782-inv,Bhu,16024-fac2,Ghareeb Abad,28.18986975,68.10838835
Health Facility,Balochistan,Jaffarabad,4,Imail Chalgary,783-inv,Bhu,15994-fac2,Ismail Chalgari,28.40229048,68.1234743
Health Facility,Balochistan,Jaffarabad,4,Jhandatalab,784-inv,Bhu,16007-fac2,Jhanda Talab,28.57867011,68.48556113
Health Facility,Balochistan,Jaffarabad,4,Jia Khan,785-inv,Bhu,15992-fac2,Jia Khan Khosa,28.32298861,68.14184411
Health Facility,Balochistan,Jaffarabad,4,Manjhi Pur,786-inv,Bhu,338-fac1,Manjhi Pur,28.4274,68.77958
Health Facility,Balochistan,Jaffarabad,4,Mehrab Nedwani,787-inv,Bhu,16009-fac2,Mehrab Nidwani,28.54096557,68.48381257
Health Facility,Balochistan,Jaffarabad,4,Murad Ali,788-inv,Bhu,16021-fac2,Murad Ali Khosa,28.43773691,68.49942885
Health Facility,Balochistan,Jaffarabad,4,Noor Pur,789-inv,Bhu,15980-fac2,Baloo Pur,28.476874,68.43225026
Health Facility,Balochistan,Jaffarabad,4,Panhwer,790-inv,Bhu,15978-fac2,Goth Abdul Hameed Khosa Maternal & Child Health Centre,28.60299907,68.40813908
Health Facility,Balochistan,Jaffarabad,4,Roshan Din,791-inv,Bhu,385-fac1,Roshan Din,28.63726,68.485
Health Facility,Balochistan,Jaffarabad,4,Sibi Jadeed,792-inv,Bhu,15966-fac2,Sibi Jadid,28.06834404,67.7958042
Health Facility,Balochistan,Jaffarabad,4,Sohbat Pur,793-inv,Bhu,16013-fac2,Sohbat Pur,28.51961786,68.54557681
Health Facility,Balochistan,Jaffarabad,4,Taj Pur,794-inv,Bhu,15987-fac2,Taj Pur,28.2941936,68.30356763
Health Facility,Balochistan,Jaffarabad,4,Abdul Rashid,795-inv,Cd,16003-fac2,Gote Abdul Rasheed Khosa,28.57005937,68.57755067
Health Facility,Balochistan,Jaffarabad,4,Abdul Sattar,796-inv,Cd,15978-fac2,Goth Abdul Hameed Khosa Maternal & Child Health Centre,28.60299907,68.40813908
Health Facility,Balochistan,Jaffarabad,4,Arz Muhammad Bugti,797-inv,Cd,0-x,District,28.28025,68.04395
Health Facility,Balochistan,Jaffarabad,4,Balo Pur,798-inv,Cd,15980-fac2,Baloo Pur,28.476874,68.43225026
Health Facility,Balochistan,Jaffarabad,4,Faizabad,799-inv,Cd,16030-fac2,Faiz Abad Jamali,28.21246393,67.97099792
Health Facility,Balochistan,Jaffarabad,4,Hafeezabad,800-inv,Cd,15988-fac2,G.Rohjan Jamali At Hafeezabad,28.3229571,68.25943719
Health Facility,Balochistan,Jaffarabad,4,Hair Din,801-inv,Cd,15978-fac2,Goth Abdul Hameed Khosa Maternal & Child Health Centre,28.60299907,68.40813908
Health Facility,Balochistan,Jaffarabad,4,Ibrahim Jamali,802-inv,Cd,0-x,District,28.28025,68.04395
