ID,Admin 1,Province PCode,Admin 2,District PCode,Admin 3,Tehsil PCode,Facility,Health Facility Code,Type,,
4217,Balochistan,4,Lasbela,414,Lakhara,414006, Duba Liari,414010,BHU,,
4216,Balochistan,4,Lasbela,414,Lakhara,414006, Lakhara,414072,RHC,,
4215,Balochistan,4,Lasbela,414,Lakhara,414006, Hera Sethar,414086,CD,,
4214,Balochistan,4,Lasbela,414,Lakhara,414006, Oba Lakhara,414126,BHU,,
4212,Balochistan,4,Lasbela,414,Kanraj,414003,Kanraj,414056,CD,,
4213,Balochistan,4,Lasbela,414,Lakhara,414006, Pir Bhambor,414036,BHU,,
4211,Balochistan,4,Lasbela,414,Kanraj,414003, Sahib Khan,414124,BHU,,
4210,Balochistan,4,Lasbela,414,Kanraj,414003,Umer Goth,414044,BHU,,
4209,Balochistan,4,Lasbela,414,Kanraj,414003, Roch Kund,414039,BHU,,
4208,Balochistan,4,Lasbela,414,Kanraj,414003, Haji Leema,414026,BHU,,
4207,Balochistan,4,Lasbela,414,Hub,414002,Sakran,414095,CD,,
4206,Balochistan,4,Lasbela,414,Hub,414002,Hassanabad,414125,BHU,,
4204,Balochistan,4,Lasbela,414,Hub,414002,Bhwani,414128,SHS,,
4205,Balochistan,4,Lasbela,414,Hub,414002, Pinyan,414035,BHU,,
4203,Balochistan,4,Lasbela,414,Hub,414002, Gaddani,414071,RHC,,
4202,Balochistan,4,Lasbela,414,Hub,414002,MCH Center Gaddani,414067,MCH,,
4201,Balochistan,4,Lasbela,414,Hub,414002, Plot no 113,414037,BHU,,
4200,Balochistan,4,Lasbela,414,Hub,414002, Pota Goth,414034,BHU,,
4199,Balochistan,4,Lasbela,414,Hub,414002, Long Lohar,414029,BHU,,
4198,Balochistan,4,Lasbela,414,Hub,414002,Allana Gadore,414003,BHU,,
4197,Balochistan,4,Lasbela,414,Hub,414002,Jam Ghulam Qadir Govt Hospital,414079,THQ,,
4196,Balochistan,4,Lasbela,414,Hub,414002,MCH Center Hub,414094,MCH,,
4194,Balochistan,4,Lasbela,414,Dureji,414007, Lohi,414028,BHU,,
4195,Balochistan,4,Lasbela,414,Dureji,414007,CD Sutnuk,414115,CD,,
4193,Balochistan,4,Lasbela,414,Dureji,414007, Lak Rohail,414025,BHU,,
4192,Balochistan,4,Lasbela,414,Dureji,414007, Duraji,414070,RHC,,
4191,Balochistan,4,Lasbela,414,Dureji,414007,Umed abad,414127,CD,,
4190,Balochistan,4,Lasbela,414,Dureji,414007, Bahlool,414118,CD,,
4189,Balochistan,4,Lasbela,414,Dureji,414007,Hanudan,414116,CD,,
4188,Balochistan,4,Lasbela,414,Dureji,414007,Verahub,414099,CD,,
4187,Balochistan,4,Lasbela,414,Dureji,414007,Deewana Shah,414051,CD,,
4186,Balochistan,4,Lasbela,414,Dureji,414007,Sorah,414017,CD,,
4185,Balochistan,4,Lasbela,414,Bela,414001, Gajeri,414011,BHU,,
4184,Balochistan,4,Lasbela,414,Bela,414001, Danda Jam Yousaf Abad,414009,BHU,,
4183,Balochistan,4,Lasbela,414,Bela,414001,Moosani,414059,CD,,
4182,Balochistan,4,Lasbela,414,Bela,414001, Arif Wala,414048,CD,,
4181,Balochistan,4,Lasbela,414,Bela,414001,Shouli Bett,414123,BHU,,
4180,Balochistan,4,Lasbela,414,Bela,414001, Kanner,414078,BHU,,
4179,Balochistan,4,Lasbela,414,Bela,414001, Tharara,414043,BHU,,
4178,Balochistan,4,Lasbela,414,Bela,414001, Moryani,414105,CD,,
4176,Balochistan,4,Lasbela,414,Bela,414001, Kathore,414057,CD,,
4177,Balochistan,4,Lasbela,414,Bela,414001,Kud,414058,CD,,
4175,Balochistan,4,Lasbela,414,Bela,414001, kud karki,414023,BHU,,
4174,Balochistan,4,Lasbela,414,Bela,414001, Gundacha,414016,BHU,,
4173,Balochistan,4,Lasbela,414,Bela,414001,Dan kathroe,414008,BHU,,
4172,Balochistan,4,Lasbela,414,Bela,414001,Gadore,414102,CD,,
4171,Balochistan,4,Lasbela,414,Bela,414001, Ismalini,414108,BHU,,
4170,Balochistan,4,Lasbela,414,Bela,414001, Namani,414032,BHU,,
4169,Balochistan,4,Lasbela,414,Bela,414001,Mehmoodani,414031,BHU,,
4168,Balochistan,4,Lasbela,414,Bela,414001,Civil Hospital Bela,414069,CH,,
4167,Balochistan,4,Lasbela,414,Bela,414001,Balochi Goth,414111,BHU,,
4166,Balochistan,4,KILLA SAIFULLAH,462,Killa Saifullah,462001,TB CLINIC DHQ HOSPITAL,462049,TBC,,
4165,Balochistan,4,KILLA SAIFULLAH,462,Muslim Bagh,462002,  BADINI,462029,RHC,,
4164,Balochistan,4,KILLA SAIFULLAH,462,Killa Saifullah,462001,  GAWAL ISMAIL,462057,RHC,,
4163,Balochistan,4,KILLA SAIFULLAH,462,Muslim Bagh,462002,MCH CENTRE NASAI,462052,MCH,,
4162,Balochistan,4,KILLA SAIFULLAH,462,Muslim Bagh,462002,MCH CENTRE MUSLIM BAGH,462022,MCH,,
4161,Balochistan,4,KILLA SAIFULLAH,462,Muslim Bagh,462002,MCH CENTRE KAN MATHERZAI,462051,MCH,,
4160,Balochistan,4,KILLA SAIFULLAH,462,Muslim Bagh,462002,CIVIL HOSPITAL MUSLIM BAGH,462024,CH,,
4159,Balochistan,4,KILLA SAIFULLAH,462,Killa Saifullah,462001,DHQ HOSPITAL KILLA SAIFULLAH,462023,DHQH,,
4158,Balochistan,4,KILLA SAIFULLAH,462,Muslim Bagh,462002,  MURGA MARGHZAN,462061,CD,,
4157,Balochistan,4,KILLA SAIFULLAH,462,Muslim Bagh,462002,  SIRKI KAREZ,462060,CD,,
4156,Balochistan,4,KILLA SAIFULLAH,462,Killa Saifullah,462001,  GHUNDA MAND,462059,CD,,
4155,Balochistan,4,KILLA SAIFULLAH,462,Killa Saifullah,462001,  BARATH CHEENA,462043,CD,,
4154,Balochistan,4,KILLA SAIFULLAH,462,Killa Saifullah,462001,  TANSHEER,462062,CD,,
4153,Balochistan,4,KILLA SAIFULLAH,462,Killa Saifullah,462001,  ALOZAI,462058,CD,,
4152,Balochistan,4,KILLA SAIFULLAH,462,Muslim Bagh,462002,  TERKHA KAKAR KHURASAN,462017,CD,,
4151,Balochistan,4,KILLA SAIFULLAH,462,Killa Saifullah,462001,  SHINA LASHTA,462021,CD,,
4150,Balochistan,4,KILLA SAIFULLAH,462,Killa Saifullah,462001,  SAIBZAI,462039,CD,,
4149,Balochistan,4,KILLA SAIFULLAH,462,Killa Saifullah,462001,  NAWA BATOZAI,462013,CD,,
4148,Balochistan,4,KILLA SAIFULLAH,462,Killa Saifullah,462001,  MUSTAFA KAREZ,462016,CD,,
4147,Balochistan,4,KILLA SAIFULLAH,462,Killa Saifullah,462001,  LANDI MULGHAZAR,462010,CD,,
4146,Balochistan,4,KILLA SAIFULLAH,462,Killa Saifullah,462001,  KATCH KARIMZAI,462046,CD,,
4145,Balochistan,4,KILLA SAIFULLAH,462,Killa Saifullah,462001,  BRATH KHAIL,462011,CD,,
4144,Balochistan,4,KILLA SAIFULLAH,462,Muslim Bagh,462002,  BADINI,462041,CD,,
4143,Balochistan,4,KILLA SAIFULLAH,462,Killa Saifullah,462001,  AKHTAR ZAI,462014,CD,,
4142,Balochistan,4,KILLA SAIFULLAH,462,Killa Saifullah,462001,  NASAI,462026,BHU,,
4141,Balochistan,4,KILLA SAIFULLAH,462,Muslim Bagh,462002,  MURGHA FAQIR ZAI,462015,BHU,,
4140,Balochistan,4,KILLA SAIFULLAH,462,Muslim Bagh,462002,  LOI BAND,462020,BHU,,
4139,Balochistan,4,KILLA SAIFULLAH,462,Muslim Bagh,462002,  KOZH KACH MUSLIM BAGH,462004,BHU,,
4138,Balochistan,4,KILLA SAIFULLAH,462,Muslim Bagh,462002,  KAN MEHTARZAI,462012,RHC,,
4137,Balochistan,4,KILLA SAIFULLAH,462,Muslim Bagh,462002,  KACHI FIRDOUS,462018,BHU,,
4136,Balochistan,4,KILLA SAIFULLAH,462,Muslim Bagh,462002,  INDER BASE,462006,BHU,,
4135,Balochistan,4,KILLA SAIFULLAH,462,Muslim Bagh,462002,  BABO CHINA,462025,BHU,,
4134,Balochistan,4,KILLA SAIFULLAH,462,Killa Saifullah,462001,  TOBLI,462008,BHU,,
4133,Balochistan,4,KILLA SAIFULLAH,462,Killa Saifullah,462001,  TIRKHA DAULATZAI,462005,BHU,,
4132,Balochistan,4,KILLA SAIFULLAH,462,Killa Saifullah,462001,  SHINKAI,462027,BHU,,
4131,Balochistan,4,KILLA SAIFULLAH,462,Killa Saifullah,462001,  SHARAN JOGEZAI NIGAR,462048,RHC,,
4130,Balochistan,4,KILLA SAIFULLAH,462,Killa Saifullah,462001,  SHARAN JOGEZAI,462031,BHU,,
12271,Sindh,2,Umerkot,254,Umerkot,25404,Moosa Jan Sarhendi,254006,CD,,
4128,Balochistan,4,KILLA SAIFULLAH,462,Killa Saifullah,462001,  MASHOO WALLA,462047,BHU,,
8311,Balochistan,4,Khuzdar,413,Karkh/Moola,41302,Bhalonk,413034,CD,,
4127,Balochistan,4,KILLA SAIFULLAH,462,Killa Saifullah,462001,  KALU KILLA,462028,BHU,,
8310,Balochistan,4,Khuzdar,413,Karkh/Moola,41302,Laharo,413093,CD,,
8307,Balochistan,4,Khuzdar,413,Khuzdar,41301,Zeedi,413104,BHU,,
8308,Balochistan,4,Khuzdar,413,Khuzdar,41301,Charobeki,413096,CD,,
8309,Balochistan,4,Khuzdar,413,Karkh/Moola,41302,Karkh,413044,RHC,,
8305,Balochistan,4,Khuzdar,413,Khuzdar,41301,Londo,413084,CD,,
8306,Balochistan,4,Khuzdar,413,Khuzdar,41301,Bajori,413125,BHU,,
8304,Balochistan,4,Khuzdar,413,Khuzdar,41301,Mehmoodani,413085,CD,,
8301,Balochistan,4,Khuzdar,413,Khuzdar,41301,DHQ Hospital,413066,DHQ,,
8302,Balochistan,4,Khuzdar,413,Khuzdar,41301,Baghbana,413072,BHU,,
8303,Balochistan,4,Khuzdar,413,Khuzdar,41301,Natwani,413100,CD,,
8299,Balochistan,4,Khuzdar,413,Khuzdar,41301,Tootak,413064,CD,,
8300,Balochistan,4,Khuzdar,413,Khuzdar,41301,MCH Centre,413115,MCH,,
8296,Balochistan,4,Khuzdar,413,Khuzdar,41301,Khori Khambro,413050,CD,,
8297,Balochistan,4,Khuzdar,413,Khuzdar,41301,Sasool,413063,CD,,
8298,Balochistan,4,Khuzdar,413,Khuzdar,41301,Zia Moghli,413082,CD,,
8295,Balochistan,4,Khuzdar,413,Khuzdar,41301,Kato Aziz abad,413045,CD,,
8292,Balochistan,4,Khuzdar,413,Khuzdar,41301,Malkhore,143055,CD,,
8293,Balochistan,4,Khuzdar,413,Khuzdar,41301,Parkoo,413020,BHU,,
8294,Balochistan,4,Khuzdar,413,Khuzdar,41301,Bajki,413033,CD,,
8290,Balochistan,4,Khuzdar,413,Khuzdar,41301,Ferozabad,413007,CD,,
8291,Balochistan,4,Khuzdar,413,Khuzdar,41301,Pissi Jal,413022,BHU,,
4103,Balochistan,4,Kalat,411,Surab,41103,Killi ARehman,411014,CD,,
4104,Balochistan,4,Kalat,411,Surab,41103,Mauli,411039,CD,,
4102,Balochistan,4,Kalat,411,Surab,41103,Sur Jungle,411061,CD,,
4101,Balochistan,4,Kalat,411,Surab,41103,Siah Kumb,411011,BHU,,
4100,Balochistan,4,Kalat,411,Surab,41103,Marrap,411037,CD,,
4099,Balochistan,4,Kalat,411,Surab,41103,Goaranjaw,411026,CD,,
4097,Balochistan,4,Kalat,411,Surab,41103,Dun,411068,CD,,
4098,Balochistan,4,Kalat,411,Surab,41103,Shadad Zai,411042,CD,,
4095,Balochistan,4,Kalat,411,Surab,41103,Civil Hospital Surab,411080,CH,,
4096,Balochistan,4,Kalat,411,Surab,41103,MCH,411086,MCH,,
4093,Balochistan,4,Kalat,411,Surab,41103,Farm Giddar,411025,CD,,
4094,Balochistan,4,Kalat,411,Surab,41103,Goundan,411057,CD,,
4092,Balochistan,4,Kalat,411,Surab,41103,Toba,411045,CD,,
4091,Balochistan,4,Kalat,411,Surab,41103,Sitani,411066,CD,,
4090,Balochistan,4,Kalat,411,Surab,41103,Hatiyari,411099,RHC,,
4088,Balochistan,4,Kalat,411,Surab,41103,Nighar,411058,CD,,
4089,Balochistan,4,Kalat,411,Surab,41103,Hajika,411027,CD,,
4087,Balochistan,4,Kalat,411,Surab,41103,Gezda Khan,411024,CD,,
4086,Balochistan,4,Kalat,411,Surab,41103,Kharmai,411059,CD,,
4085,Balochistan,4,Kalat,411,Surab,41103,Jeeva,411030,CD,,
4084,Balochistan,4,Kalat,411,Surab,41103,Lakhrian,411035,BHU,,
4083,Balochistan,4,Kalat,411,Surab,41103,Archino,411016,CD,,
4082,Balochistan,4,Kalat,411,Surab,41103,Shana,411098,CD,,
4081,Balochistan,4,Kalat,411,Mongachar,41102,Zard Ghulam Jan,411053,RHC,,
4080,Balochistan,4,Kalat,411,Mongachar,41102,Zard Abdullah,411063,CD,,
4079,Balochistan,4,Kalat,411,Mongachar,41102,Baranchina,411002,BHU,,
4078,Balochistan,4,Kalat,411,Mongachar,41102,Gazg,411023,CD,,
4077,Balochistan,4,Kalat,411,Mongachar,41102,Robdar,411010,BHU,,
4076,Balochistan,4,Kalat,411,Mongachar,41102,Takht,411064,CD,,
4075,Balochistan,4,Kalat,411,Mongachar,41102,Johan,411004,BHU,,
4074,Balochistan,4,Kalat,411,Mongachar,41102,Mande Haji,411008,RHC,,
4073,Balochistan,4,Kalat,411,Mongachar,41102,Chai Mast,411056,CD,,
4072,Balochistan,4,Kalat,411,Mongachar,41102,Karchap,411032,CD,,
4071,Balochistan,4,Kalat,411,Mongachar,41102,Mehmood Gohram,411038,BHU,,
4070,Balochistan,4,Kalat,411,Kalat,41101,Mohd Tawa,411007,BHU,,
4069,Balochistan,4,Kalat,411,Kalat,41101,Neechara,411041,BHU,,
4068,Balochistan,4,Kalat,411,Kalat,41101,Pandran,411009,BHU,,
4067,Balochistan,4,Kalat,411,Kalat,41101,Nemargh,411040,CD,,
4066,Balochistan,4,Kalat,411,Kalat,41101,Panchar,411075,CD,,
4065,Balochistan,4,Kalat,411,Kalat,41101,Sorma Singh,411060,CD,,
4064,Balochistan,4,Kalat,411,Kalat,41101,Bada Zai,411017,CD,,
4063,Balochistan,4,Kalat,411,Kalat,41101,Bitakoo,411019,CD,,
4062,Balochistan,4,Kalat,411,Kalat,41101,Bencha,411018,CD,,
4061,Balochistan,4,Kalat,411,Kalat,41101,Killi Qambar Khan,411069,CD,,
4060,Balochistan,4,Kalat,411,Kalat,41101,Gada Zai,411022,CD,,
4059,Balochistan,4,Kalat,411,Kalat,41101,Kohing,411062,CD,,
4058,Balochistan,4,Kalat,411,Kalat,41101,Malghozar,411036,CD,,
4057,Balochistan,4,Kalat,411,Kalat,41101,Took,411082,CD,,
4056,Balochistan,4,Kalat,411,Kalat,41101,Mal Shahorai,411005,BHU,,
4055,Balochistan,4,Kalat,411,Kalat,41101,Chahti,411003,BHU,,
4054,Balochistan,4,Kalat,411,Kalat,41101,Kheeson Dhoon,411067,CD,,
4053,Balochistan,4,Kalat,411,Kalat,41101,Rodenjo,411055,CD,,
4052,Balochistan,4,Kalat,411,Kalat,41101,Iskalkoo,411029,CD,,
4051,Balochistan,4,Kalat,411,Kalat,41101,Shekhari,411043,CD,,
4050,Balochistan,4,Kalat,411,Kalat,41101,SHU,411048,SHU,,
4049,Balochistan,4,KILLA ABDULLAH,444,chaman,0,TB CLINIC DHQ HOSPITAL,442082,TB,,
4048,Balochistan,4,KILLA ABDULLAH,444,KILLA ABDULLAH,0,RHC MAIZAI ADDHHA,442074,RHC,,
4047,Balochistan,4,KILLA ABDULLAH,444,KILLA ABDULLAH,0,RHC KILLA ABDULLAH,444007,RHC,,
4046,Balochistan,4,KILLA ABDULLAH,444,KILLA ABDULLAH,0,RHC GULISTAN,442073,RHC,,
4045,Balochistan,4,KILLA ABDULLAH,444,chaman,0,mobail despensary chaman,442061,MCH,,
4044,Balochistan,4,KILLA ABDULLAH,444,KILLA ABDULLAH,0,MCH center killa abdullah,442068,MCH,,
4043,Balochistan,4,KILLA ABDULLAH,444,chaman,0,mchcenter DHQ chaman,442065,MCH,,
4042,Balochistan,4,KILLA ABDULLAH,444,chaman,0,DHQ hosiptal,442062,DHQ,,
4041,Balochistan,4,KILLA ABDULLAH,444,KILLA ABDULLAH,0,kulazai,442092,CD,,
4040,Balochistan,4,KILLA ABDULLAH,444,KILLA ABDULLAH,0,arambi masazai,444006,CD,,
4039,Balochistan,4,KILLA ABDULLAH,444,Gulistan,0,daru zai,442089,CD,,
4038,Balochistan,4,KILLA ABDULLAH,444,dobandi,0,tooba frakhi,442105,CD,,
4037,Balochistan,4,KILLA ABDULLAH,444,chaman,0,purana chaman,442053,CD,,
4036,Balochistan,4,KILLA ABDULLAH,444,chaman,0,pak real way chaman,442059,CD,,
4035,Balochistan,4,KILLA ABDULLAH,444,chaman,0,muhmmmad haji bakhat,444003,CD,,
4034,Balochistan,4,KILLA ABDULLAH,444,Gulistan,0,killi takree,442056,CD,,
4033,Balochistan,4,KILLA ABDULLAH,444,dobandi,0,killi muhmmad hameen,442104,CD,,
4032,Balochistan,4,KILLA ABDULLAH,444,dobandi,0,killi kageer,442093,CD,,
4031,Balochistan,4,KILLA ABDULLAH,444,dobandi,0,khushal kadanee,442103,CD,,
4030,Balochistan,4,KILLA ABDULLAH,444,chaman,0,bayan malazai,442090,CD,,
4029,Balochistan,4,KILLA ABDULLAH,444,KILLA ABDULLAH,0,salat tahna,442101,BHU,,
4028,Balochistan,4,KILLA ABDULLAH,444,KILLA ABDULLAH,0,pir ali zai,444004,BHU,,
4027,Balochistan,4,KILLA ABDULLAH,444,KILLA ABDULLAH,0,kulak kakuzai,442019,BHU,,
4026,Balochistan,4,KILLA ABDULLAH,444,KILLA ABDULLAH,0,killi karam khan,442096,BHU,,
4025,Balochistan,4,KILLA ABDULLAH,444,KILLA ABDULLAH,0,killi habib zai,442016,BHU,,
4024,Balochistan,4,KILLA ABDULLAH,444,KILLA ABDULLAH,0,jangal pir ali zai,442011,BHU,,
4023,Balochistan,4,KILLA ABDULLAH,444,KILLA ABDULLAH,0,arambi kakuzai,442004,BHU,,
4022,Balochistan,4,KILLA ABDULLAH,444,Gulistan,0,saigi,442028,BHU,,
4021,Balochistan,4,KILLA ABDULLAH,444,Gulistan,0,norak sulman khail,442050,BHU,,
4020,Balochistan,4,KILLA ABDULLAH,444,Gulistan,0,killi abdul rehmanzai,442095,RHC,,
4019,Balochistan,4,KILLA ABDULLAH,444,KILLA ABDULLAH,0,dolngee,442079,BHU,,
4018,Balochistan,4,KILLA ABDULLAH,444,chaman,0,zahrah band,444001,BHU,,
4017,Balochistan,4,KILLA ABDULLAH,444,chaman,0,sheela bagh,442031,BHU,,
4016,Balochistan,4,KILLA ABDULLAH,444,chaman,0,spina teeza,442034,BHU,,
4015,Balochistan,4,KILLA ABDULLAH,444,chaman,0,rughani,442027,BHU,,
4014,Balochistan,4,KILLA ABDULLAH,444,chaman,0,murda kareez,442025,BHU,,
4013,Balochistan,4,KILLA ABDULLAH,444,chaman,0,mehmood abad,442022,BHU,,
4012,Balochistan,4,KILLA ABDULLAH,444,chaman,0,landi karez,442021,BHU,,
4011,Balochistan,4,KILLA ABDULLAH,444,chaman,0,killi takee ,442099,BHU,,
4010,Balochistan,4,KILLA ABDULLAH,444,dobandi,0,killi haji jalat khan,442018,BHU,,
4009,Balochistan,4,KILLA ABDULLAH,444,chaman,0,killi baz muhmmad,442015,BHU,,
4008,Balochistan,4,KILLA ABDULLAH,444,dobandi,0,julga,442012,BHU,,
4007,Balochistan,4,KILLA ABDULLAH,444,chaman,0,girdi pinki,442008,BHU,,
4006,Balochistan,4,KILLA ABDULLAH,444,chaman,0,guldara baghcha,442017,BHU,,
4005,Balochistan,4,KILLA ABDULLAH,444,dobandi,0,dobandai,442042,BHU,,
4004,Balochistan,4,KILLA ABDULLAH,444,chaman,0,edo health office ,444005,AU,,
4003,Balochistan,4,Jhal Magsi,433,Jhal Magsi,43302,chokhi,433048,CD,,
4002,Balochistan,4,Jhal Magsi,433,Jhal Magsi,43302,Kot Magsi,433015,BHU,,
4001,Balochistan,4,Jhal Magsi,433,Jhal Magsi,43302,RHC Chandrama,433060,RHC,,
4000,Balochistan,4,Jhal Magsi,433,Jhal Magsi,43302,mithao,433058,CD,,
3999,Balochistan,4,Jhal Magsi,433,Jhal Magsi,43302,Tunia,433057,CD,,
3998,Balochistan,4,Jhal Magsi,433,Jhal Magsi,43302,saif Abad,433056,CD,,
3997,Balochistan,4,Jhal Magsi,433,Jhal Magsi,43302,kihichi,433012,BHU,,
3996,Balochistan,4,Jhal Magsi,433,Jhal Magsi,43302,Dhorri,433007,BHU,,
3995,Balochistan,4,Jhal Magsi,433,Jhal Magsi,43302,barija,433006,BHU,,
3994,Balochistan,4,Jhal Magsi,433,Jhal Magsi,43302,Khaskheli,433052,CD,,
3993,Balochistan,4,Jhal Magsi,433,Jhal Magsi,43302,Kabbar,433011,BHU,,
3992,Balochistan,4,Jhal Magsi,433,Jhal Magsi,43302,Sarangani,433020,BHU,,
3991,Balochistan,4,Jhal Magsi,433,Jhal Magsi,43302,MCH Center Jhal Magsi,436005,MCH,,
3990,Balochistan,4,Jhal Magsi,433,Jhal Magsi,43302,RHC Jhal Magsi,433044,RHC,,
3989,Balochistan,4,Jhal Magsi,433,Jhal Magsi,43302,gharr,433051,CD,,
3988,Balochistan,4,Jhal Magsi,433,Jhal Magsi,43302,Mat Cindhur,433022,CD,,
3987,Balochistan,4,Jhal Magsi,433,Jhal Magsi,43302,Hathyari,433010,BHU,,
3986,Balochistan,4,Jhal Magsi,433,Jhal Magsi,43302,Waryam,433055,CD,,
3985,Balochistan,4,Jhal Magsi,433,Jhal Magsi,43302,Panjuk,433018,BHU,,
3984,Balochistan,4,Jhal Magsi,433,Gandawah,43301,Mir Pur,433031,CD,,
3983,Balochistan,4,Jhal Magsi,433,Gandawah,43301,Chowri Ghullam Hussain,433024,CD,,
8368,Gilgit-Baltistan,6,Astore,60,Astore,0,CH Bunji,606041,CH,,
3981,Balochistan,4,Jhal Magsi,433,Gandawah,43301,Ahmad Pur,436008,RHC,,
3980,Balochistan,4,Jhal Magsi,433,Gandawah,43301,konara,436007,CD,,
3979,Balochistan,4,Jhal Magsi,433,Gandawah,43301,Kotra,433029,CD,,
3978,Balochistan,4,Jhal Magsi,433,Gandawah,43301,Noshahra,433017,BHU,,
3977,Balochistan,4,Jhal Magsi,433,Gandawah,43301,Fateh Pur,433008,BHU,,
3976,Balochistan,4,Jhal Magsi,433,Gandawah,43301,Gajan,433009,BHU,,
3975,Balochistan,4,Jhal Magsi,433,Gandawah,43301,Gandawah,433032,CD,,
3974,Balochistan,4,Jhal Magsi,433,Gandawah,43301,Mobile dispansary,433040,MB,,
3973,Balochistan,4,Jhal Magsi,433,Gandawah,43301,MCH Center Gandawah,436004,MCH,,
3972,Balochistan,4,Jhal Magsi,433,Gandawah,43301,DHQ Hospital Gandawah,433043,DHQ,,
10844,Balochistan,4,Kacchi (Bolan),453,Sanni,45304,Taib,453111,CD,,
10843,Balochistan,4,Kacchi (Bolan),453,Sanni,45304,Shoran,453092,RHC,,
10842,Balochistan,4,Kacchi (Bolan),453,Sanni,45304,Sanni,453091,BHU,,
10841,Balochistan,4,Kacchi (Bolan),453,Sanni,45304,Kattan,453096,RHC,,
10840,Balochistan,4,Kacchi (Bolan),453,Sanni,45304,Haft Wali,453036,CD,,
10839,Balochistan,4,Kacchi (Bolan),453,Sanni,45304,Had kari,453063,CD,,
10838,Balochistan,4,Kacchi (Bolan),453,Sanni,45304,Chakar Mari,453020,CD,,
10837,Balochistan,4,Kacchi (Bolan),453,Mach,45303,MCH Mach,453095,MCH,,
10836,Balochistan,4,Kacchi (Bolan),453,Mach,45303,Kolpur,453104,BHU,,
10835,Balochistan,4,Kacchi (Bolan),453,Mach,45303,Kirta,453103,BHU,,
10834,Balochistan,4,Kacchi (Bolan),453,Mach,45303,Kajoori,453080,CD,,
10833,Balochistan,4,Kacchi (Bolan),453,Mach,45303,Gokurt,453042,CD,,
10832,Balochistan,4,Kacchi (Bolan),453,Mach,45303,Civil Hospital Mach,453099,CH,,
10831,Balochistan,4,Kacchi (Bolan),453,Mach,45303,Ab-e-gum,453005,BHU,,
10830,Balochistan,4,Kacchi (Bolan),453,Dhadar,45301,TB Clinic,433070,TB Clinic,,
12644,Sindh,2,Sanghar,252,KHIPRO ,25202,DHILYAR,252003,BHU,,
12645,Sindh,2,Tharparkar,253,Chachro,25301,Chelhar,253002,BHU,,
10828,Balochistan,4,Kacchi (Bolan),453,Dhadar,45301,Rindra Manik,453110,CD,,
10827,Balochistan,4,Kacchi (Bolan),453,Dhadar,45301,Rind Ali,453109,CD,,
10825,Balochistan,4,Kacchi (Bolan),453,Dhadar,45301,Nigari,453106,CD,,
10826,Balochistan,4,Kacchi (Bolan),453,Dhadar,45301,Nosher,453107,CD,,
10824,Balochistan,4,Kacchi (Bolan),453,Dhadar,45301,Mitiri,453088,BHU,,
10823,Balochistan,4,Kacchi (Bolan),453,Dhadar,45301,MCH Haji Shehr,453049,MCH,,
10822,Balochistan,4,Kacchi (Bolan),453,Dhadar,45301,Masoo,453087,BHU,,
10821,Balochistan,4,Kacchi (Bolan),453,Dhadar,45301,Mashkaf,453089,BHU,,
10820,Balochistan,4,Kacchi (Bolan),453,Dhadar,45301,Kot Raisani,453086,BHU,,
10819,Balochistan,4,Kacchi (Bolan),453,Dhadar,45301,Killi Shahbaz,453085,BHU,,
10818,Balochistan,4,Kacchi (Bolan),453,Dhadar,45301,Jalbani,453013,BHU,,
10817,Balochistan,4,Kacchi (Bolan),453,Dhadar,45301,Haji Shehr,453072,BHU,,
10816,Balochistan,4,Kacchi (Bolan),453,Dhadar,45301,Ghazi,453034,CD,,
10815,Balochistan,4,Kacchi (Bolan),453,Dhadar,45301,DHQ Hospital,453100,DHQH,,
10814,Balochistan,4,Kacchi (Bolan),453,Dhadar,45301,Chandar,453012,BHU,,
10813,Balochistan,4,Kacchi (Bolan),453,Dhadar,45301,Bushkia,453114,CD,,
10812,Balochistan,4,Kacchi (Bolan),453,Dhadar,45301,Babu Mohalla,453033,CD,,
10811,Balochistan,4,Kacchi (Bolan),453,Dhadar,45301,Arri,453027,CD,,
10810,Balochistan,4,Kacchi (Bolan),453,Bagh,45302,Sharki Arbani,433066,CD,,
10808,Balochistan,4,Kacchi (Bolan),453,Bagh,45302,Mehram,433065,CD,,
10809,Balochistan,4,Kacchi (Bolan),453,Bagh,45302,Pahore,433063,HA,,
10806,Balochistan,4,Kacchi (Bolan),453,Bagh,45302,Killi Rehanzai,433067,CD,,
10807,Balochistan,4,Kacchi (Bolan),453,Bagh,45302,MCH Bagh,433069,MCH,,
10802,Balochistan,4,Kacchi (Bolan),453,Bagh,45302,Budda,433062,HA,,
10803,Balochistan,4,Kacchi (Bolan),453,Bagh,45302,Chalgari,433061,RHC,,
10804,Balochistan,4,Kacchi (Bolan),453,Bagh,45302,Civil Hospital Bagh,433068,CH,,
10805,Balochistan,4,Kacchi (Bolan),453,Bagh,45302,Jalal Khan,433064,CD,,
10801,Balochistan,4,Awaran,416,Mashkai,41603,Mangli,413109,CD,,
10800,Balochistan,4,Awaran,416,Mashkai,41603,Parwar,413110,CD,,
10799,Balochistan,4,Awaran,416,Mashkai,41603,Jibri,412079,CD,,
10797,Balochistan,4,Awaran,416,Mashkai,41603,Mashkai,413112,RHC,,
10798,Balochistan,4,Awaran,416,Mashkai,41603,Nokjo,416014,BHU,,
